state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,coordinate_mode
1,0x801F9D44,9,0x801BEB90,152,48,68,0,6,16,0x7FC3,3,19,어,halfwidth_u_plus_4
1,0x801F9D44,10,0x801BEBC4,158,48,68,0,6,16,0x7FC0,0,16,째,halfwidth_u_plus_4
1,0x801F9D44,11,0x801BEBF8,188,48,176,0,16,16,0x7FC3,3,47,스,
1,0x801F9D44,12,0x801BEC2C,202,48,80,64,16,16,0x7FC3,3,263,메,
1,0x801F9D44,13,0x801BEC60,216,48,176,0,16,16,0x7FC1,1,45,리,
1,0x801F9D44,14,0x801BEC94,230,48,32,0,16,16,0x7FC0,0,8,아,
1,0x801F9D44,15,0x801BECC8,56,64,240,192,16,16,0x7FC0,0,780,<780>,
1,0x801F9D44,16,0x801BECFC,80,64,176,112,16,16,0x7FC2,2,466,튼,
1,0x801F9D44,17,0x801BED30,92,64,68,0,6,16,0x7FC1,1,17, ,halfwidth_u_plus_4
1,0x801F9D44,18,0x801BED64,98,64,84,0,6,16,0x7FC0,0,20,그,halfwidth_u_plus_4
1,0x801F9D44,19,0x801BED98,116,64,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
1,0x801F9D44,20,0x801BEDCC,122,64,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
1,0x801F9D44,21,0x801BEE00,128,64,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
1,0x801F9D44,22,0x801BEE34,134,64,68,0,6,16,0x7FC1,1,17, ,halfwidth_u_plus_4
1,0x801F9D44,23,0x801BEE68,140,64,144,0,16,16,0x7FC0,0,36,서,
1,0x801F9D44,24,0x801BEE9C,152,64,68,0,6,16,0x7FC2,2,18, ,halfwidth_u_plus_4
1,0x801F9D44,25,0x801BEED0,158,64,100,0,6,16,0x7FC1,1,25,여,halfwidth_u_plus_4
1,0x801F9D44,26,0x801BEF04,188,64,176,0,16,16,0x7FC3,3,47,스,
1,0x801F9D44,27,0x801BEF38,202,64,80,64,16,16,0x7FC3,3,263,메,
1,0x801F9D44,28,0x801BEF6C,216,64,176,0,16,16,0x7FC1,1,45,리,
1,0x801F9D44,29,0x801BEFA0,230,64,32,0,16,16,0x7FC0,0,8,아,
1,0x801F9D44,30,0x801BEFD4,56,80,240,192,16,16,0x7FC1,1,781,<781>,
1,0x801F9D44,31,0x801BF008,80,80,176,112,16,16,0x7FC2,2,466,튼,
1,0x801F9D44,32,0x801BF03C,92,80,68,0,6,16,0x7FC1,1,17, ,halfwidth_u_plus_4
1,0x801F9D44,33,0x801BF070,98,80,100,0,6,16,0x7FC0,0,24,하,halfwidth_u_plus_4
1,0x801F9D44,34,0x801BF0A4,116,80,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
1,0x801F9D44,35,0x801BF0D8,122,80,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
1,0x801F9D44,36,0x801BF10C,128,80,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
1,0x801F9D44,37,0x801BF140,134,80,68,0,6,16,0x7FC2,2,18, ,halfwidth_u_plus_4
1,0x801F9D44,38,0x801BF174,140,80,144,0,16,16,0x7FC0,0,36,서,
1,0x801F9D44,39,0x801BF1A8,152,80,68,0,6,16,0x7FC1,1,17, ,halfwidth_u_plus_4
1,0x801F9D44,40,0x801BF1DC,158,80,68,0,6,16,0x7FC0,0,16,째,halfwidth_u_plus_4
1,0x801F9D44,41,0x801BF210,188,80,176,0,16,16,0x7FC3,3,47,스,
1,0x801F9D44,42,0x801BF244,202,80,80,64,16,16,0x7FC3,3,263,메,
1,0x801F9D44,43,0x801BF278,216,80,176,0,16,16,0x7FC1,1,45,리,
1,0x801F9D44,44,0x801BF2AC,230,80,32,0,16,16,0x7FC0,0,8,아,
1,0x801F9D44,45,0x801BF2E0,56,96,0,96,16,16,0x7FC2,2,362,처,
1,0x801F9D44,46,0x801BF314,70,96,80,32,16,16,0x7FC0,0,140,음,
1,0x801F9D44,47,0x801BF348,84,96,176,16,16,16,0x7FC3,3,107,부,
1,0x801F9D44,48,0x801BF37C,98,96,0,0,16,16,0x7FC1,1,1,터,
2,0x801F031C,0,0x801EFC9C,130,122,96,112,16,16,0x7FC1,1,445,집,
2,0x801F9D44,0,0x801BE9BC,46,36,240,192,16,16,0x7FC1,1,781,<781>,
2,0x801F9D44,1,0x801BE9F0,60,36,48,80,16,16,0x7FC0,0,312,머,
2,0x801F9D44,2,0x801BEA24,74,36,16,0,16,16,0x7FC2,2,6,니,
2,0x801F9D44,3,0x801BEA58,88,36,160,48,16,16,0x7FC1,1,221,:,
2,0x801F9D44,4,0x801BEA8C,102,36,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,5,0x801BEAC0,108,36,0,0,16,16,0x7FC3,3,3,지,
2,0x801F9D44,6,0x801BEAF4,122,36,32,64,16,16,0x7FC2,2,250,치,
2,0x801F9D44,7,0x801BEB28,136,36,224,0,16,16,0x7FC1,1,57,면,
2,0x801F9D44,8,0x801BEB5C,150,36,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,9,0x801BEB90,156,36,96,64,16,16,0x7FC3,3,267,언,
2,0x801F9D44,10,0x801BEBC4,170,36,160,16,16,16,0x7FC1,1,101,제,
2,0x801F9D44,11,0x801BEBF8,184,36,64,64,16,16,0x7FC1,1,257,든,
2,0x801F9D44,12,0x801BEC2C,198,36,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,13,0x801BEC60,204,36,208,16,16,16,0x7FC1,1,113,돌,
2,0x801F9D44,14,0x801BEC94,218,36,32,0,16,16,0x7FC0,0,8,아,
2,0x801F9D44,15,0x801BECC8,232,36,32,16,16,16,0x7FC1,1,69,오,
2,0x801F9D44,16,0x801BECFC,246,36,80,144,16,16,0x7FC2,2,562,렴,
2,0x801F9D44,17,0x801BED30,260,36,128,0,16,16,0x7FC0,0,32,.,
2,0x801F9D44,18,0x801BED64,46,52,160,32,16,16,0x7FC0,0,160, ,
3,0x801F031C,0,0x801EFC9C,130,122,96,112,16,16,0x7FC1,1,445,집,
3,0x801F9D44,0,0x801BE9BC,46,36,240,192,16,16,0x7FC1,1,781,<781>,
3,0x801F9D44,1,0x801BE9F0,60,36,48,80,16,16,0x7FC0,0,312,머,
3,0x801F9D44,2,0x801BEA24,74,36,16,0,16,16,0x7FC2,2,6,니,
3,0x801F9D44,3,0x801BEA58,88,36,160,48,16,16,0x7FC1,1,221,:,
3,0x801F9D44,4,0x801BEA8C,102,36,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,5,0x801BEAC0,108,36,32,0,16,16,0x7FC0,0,8,아,
3,0x801F9D44,6,0x801BEAF4,122,36,160,16,16,16,0x7FC2,2,102,버,
3,0x801F9D44,7,0x801BEB28,136,36,0,0,16,16,0x7FC3,3,3,지,
3,0x801F9D44,8,0x801BEB5C,150,36,32,0,16,16,0x7FC3,3,11,가,
3,0x801F9D44,9,0x801BEB90,164,36,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,10,0x801BEBC4,170,36,160,64,16,16,0x7FC0,0,280,남,
3,0x801F9D44,11,0x801BEBF8,184,36,192,112,16,16,0x7FC2,2,470,긴,
3,0x801F9D44,12,0x801BEC2C,198,36,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,13,0x801BEC60,204,36,160,80,16,16,0x7FC0,0,340,편,
3,0x801F9D44,14,0x801BEC94,218,36,0,0,16,16,0x7FC3,3,3,지,
3,0x801F9D44,15,0x801BECC8,232,36,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,16,0x801BECFC,238,36,224,64,16,16,0x7FC3,3,299,볼,
3,0x801F9D44,17,0x801BED30,252,36,224,48,16,16,0x7FC1,1,237,래,
3,0x801F9D44,18,0x801BED64,46,52,160,48,16,16,0x7FC2,2,222,?,
3,0x801F9D44,19,0x801BED98,46,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,20,0x801BEDCC,52,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,21,0x801BEE00,58,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,22,0x801BEE34,64,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,23,0x801BEE68,70,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,24,0x801BEE9C,76,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,25,0x801BEED0,82,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,26,0x801BEF04,88,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,27,0x801BEF38,94,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,28,0x801BEF6C,100,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,29,0x801BEFA0,106,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,30,0x801BEFD4,112,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,31,0x801BF008,118,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,32,0x801BF03C,124,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,33,0x801BF070,130,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,34,0x801BF0A4,136,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,35,0x801BF0D8,142,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,36,0x801BF10C,148,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,37,0x801BF140,154,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,38,0x801BF174,160,68,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,39,0x801BF1A8,46,84,0,0,16,16,0x7FC0,0,0,다,
3,0x801F9D44,40,0x801BF1DC,60,84,0,0,16,16,0x7FC0,0,0,다,
3,0x801F9D44,41,0x801BF210,74,84,144,64,16,16,0x7FC2,2,278,괜,
3,0x801F9D44,42,0x801BF244,88,84,144,64,16,16,0x7FC1,1,277,찮,
3,0x801F9D44,43,0x801BF278,102,84,32,0,16,16,0x7FC0,0,8,아,
3,0x801F9D44,44,0x801BF2AC,116,84,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,45,0x801BF2E0,122,84,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,46,0x801BF314,46,100,0,0,16,16,0x7FC0,0,0,다,
3,0x801F9D44,47,0x801BF348,60,100,0,0,16,16,0x7FC0,0,0,다,
3,0x801F9D44,48,0x801BF37C,74,100,112,192,16,16,0x7FC3,3,751,광,
3,0x801F9D44,49,0x801BF3B0,88,100,32,32,16,16,0x7FC3,3,131,초,
3,0x801F9D44,50,0x801BF3E4,102,100,224,16,16,16,0x7FC3,3,119,않,
4,0x801F031C,0,0x801EFC9C,130,122,96,112,16,16,0x7FC1,1,445,집,
4,0x801F9D44,0,0x801BE9BC,46,36,32,96,16,16,0x7FC2,2,370,숲,
4,0x801F9D44,1,0x801BE9F0,60,36,160,48,16,16,0x7FC0,0,220,이,
4,0x801F9D44,2,0x801BEA24,74,36,112,0,16,16,0x7FC1,1,29,나,
4,0x801F9D44,3,0x801BEA58,88,36,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,4,0x801BEA8C,94,36,112,64,16,16,0x7FC1,1,269,동,
4,0x801F9D44,5,0x801BEAC0,108,36,144,144,16,16,0x7FC1,1,577,굴,
4,0x801F9D44,6,0x801BEAF4,122,36,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,7,0x801BEB28,128,36,32,80,16,16,0x7FC1,1,309,같,
4,0x801F9D44,8,0x801BEB5C,142,36,144,0,16,16,0x7FC1,1,37,은,
4,0x801F9D44,9,0x801BEB90,156,36,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,10,0x801BEBC4,162,36,0,64,16,16,0x7FC0,0,240,곳,
4,0x801F9D44,11,0x801BEBF8,176,36,48,0,16,16,0x7FC1,1,13,에,
4,0x801F9D44,12,0x801BEC2C,190,36,144,0,16,16,0x7FC0,0,36,서,
4,0x801F9D44,13,0x801BEC60,204,36,16,0,16,16,0x7FC1,1,5,는,
4,0x801F9D44,14,0x801BEC94,218,36,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,15,0x801BECC8,224,36,64,160,16,16,0x7FC2,2,618,뜻,
4,0x801F9D44,16,0x801BECFC,238,36,48,112,16,16,0x7FC1,1,433,밖,
4,0x801F9D44,17,0x801BED30,252,36,48,0,16,16,0x7FC2,2,14,의,
4,0x801F9D44,18,0x801BED64,46,52,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,19,0x801BED98,52,52,0,64,16,16,0x7FC0,0,240,곳,
4,0x801F9D44,20,0x801BEDCC,66,52,48,0,16,16,0x7FC1,1,13,에,
4,0x801F9D44,21,0x801BEE00,80,52,144,0,16,16,0x7FC0,0,36,서,
4,0x801F9D44,22,0x801BEE34,94,52,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,23,0x801BEE68,100,52,192,48,16,16,0x7FC0,0,228,적,
4,0x801F9D44,24,0x801BEE9C,114,52,160,48,16,16,0x7FC0,0,220,이,
4,0x801F9D44,25,0x801BEED0,128,52,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,26,0x801BEF04,134,52,112,0,16,16,0x7FC1,1,29,나,
4,0x801F9D44,27,0x801BEF38,148,52,48,32,16,16,0x7FC3,3,135,와,
4,0x801F9D44,28,0x801BEF6C,162,52,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,29,0x801BEFA0,168,52,16,64,16,16,0x7FC3,3,247,당,
4,0x801F9D44,30,0x801BEFD4,182,52,240,208,16,16,0x7FC2,2,842, ,
4,0x801F9D44,31,0x801BF008,196,52,16,0,16,16,0x7FC1,1,5,는,
4,0x801F9D44,32,0x801BF03C,210,52,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,33,0x801BF070,216,52,176,16,16,16,0x7FC2,2,106,일,
4,0x801F9D44,34,0x801BF0A4,230,52,160,48,16,16,0x7FC0,0,220,이,
4,0x801F9D44,35,0x801BF0D8,244,52,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,36,0x801BF10C,250,52,112,0,16,16,0x7FC2,2,30,있,
4,0x801F9D44,37,0x801BF140,46,68,240,176,16,16,0x7FC0,0,720,념,
4,0x801F9D44,38,0x801BF174,60,68,128,0,16,16,0x7FC0,0,32,.,
5,0x801F031C,0,0x801EFC9C,130,122,96,112,16,16,0x7FC1,1,445,집,
5,0x801F9D44,0,0x801BE9BC,46,36,144,0,16,16,0x7FC3,3,39,자,
5,0x801F9D44,1,0x801BE9F0,60,36,0,16,16,16,0x7FC1,1,61,신,
5,0x801F9D44,2,0x801BEA24,74,36,48,0,16,16,0x7FC2,2,14,의,
5,0x801F9D44,3,0x801BEA58,88,36,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,4,0x801BEA8C,94,36,0,144,16,16,0x7FC0,0,540,턴,
5,0x801F9D44,5,0x801BEAC0,108,36,176,16,16,16,0x7FC2,2,106,일,
5,0x801F9D44,6,0x801BEAF4,122,36,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,7,0x801BEB28,128,36,224,16,16,16,0x7FC2,2,118,때,
5,0x801F9D44,8,0x801BEB5C,142,36,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,9,0x801BEB90,148,36,128,208,16,16,0x7FC2,2,814,페,
5,0x801F9D44,10,0x801BEBC4,162,36,32,160,16,16,0x7FC2,2,610,R,
5,0x801F9D44,11,0x801BEBF8,176,36,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,12,0x801BEC2C,182,36,160,16,16,16,0x7FC2,2,102,버,
5,0x801F9D44,13,0x801BEC60,196,36,176,112,16,16,0x7FC2,2,466,튼,
5,0x801F9D44,14,0x801BEC94,210,36,48,0,16,16,0x7FC0,0,12,을,
5,0x801F9D44,15,0x801BECC8,224,36,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,16,0x801BECFC,230,36,112,64,16,16,0x7FC1,1,269,동,
5,0x801F9D44,17,0x801BED30,244,36,160,0,16,16,0x7FC0,0,40,시,
5,0x801F9D44,18,0x801BED64,258,36,48,0,16,16,0x7FC1,1,13,에,
5,0x801F9D44,19,0x801BED98,46,52,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,20,0x801BEDCC,52,52,96,176,16,16,0x7FC1,1,685,눌,
5,0x801F9D44,21,0x801BEE00,66,52,112,0,16,16,0x7FC3,3,31,러,
5,0x801F9D44,22,0x801BEE34,80,52,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,23,0x801BEE68,86,52,64,96,16,16,0x7FC0,0,376,프,
5,0x801F9D44,24,0x801BEE9C,100,52,176,0,16,16,0x7FC1,1,45,리,
5,0x801F9D44,25,0x801BEED0,114,52,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,26,0x801BEF04,120,52,176,112,16,16,0x7FC1,1,465,커,
5,0x801F9D44,27,0x801BEF38,134,52,144,0,16,16,0x7FC0,0,36,서,
5,0x801F9D44,28,0x801BEF6C,148,52,160,48,16,16,0x7FC3,3,223,로,
5,0x801F9D44,29,0x801BEFA0,162,52,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,30,0x801BEFD4,168,52,208,0,16,16,0x7FC3,3,55,만,
5,0x801F9D44,31,0x801BF008,182,52,32,0,16,16,0x7FC1,1,9,들,
5,0x801F9D44,32,0x801BF03C,196,52,240,192,16,16,0x7FC1,1,781,<781>,
5,0x801F9D44,33,0x801BF070,210,52,144,0,16,16,0x7FC0,0,36,서,
5,0x801F9D44,34,0x801BF0A4,224,52,224,32,16,16,0x7FC2,2,178,",",
6,0x801F031C,0,0x801EFC9C,130,122,0,32,16,16,0x7FC2,2,122,원,
6,0x801F0E18,0,0x801F0798,106,104,48,64,16,16,0x7FC3,3,255,저,
6,0x801F0E18,1,0x801F07CC,120,104,96,16,16,16,0x7FC1,1,85,장,
6,0x801F0E18,2,0x801F0800,134,104,240,208,16,16,0x7FC2,2,842, ,
6,0x801F0E18,3,0x801F0834,148,104,160,0,16,16,0x7FC0,0,40,시,
6,0x801F0E18,4,0x801F0868,162,104,80,16,16,16,0x7FC3,3,83,겠,
6,0x801F0E18,5,0x801F089C,176,104,176,0,16,16,0x7FC0,0,44,습,
6,0x801F0E18,6,0x801F08D0,190,104,16,0,16,16,0x7FC2,2,6,니,
6,0x801F0E18,7,0x801F0904,204,104,224,0,16,16,0x7FC2,2,58,까,
6,0x801F0E18,8,0x801F0938,218,104,112,48,16,16,0x7FC0,0,208,?,
6,0x801F0E18,9,0x801F096C,102,122,112,32,16,16,0x7FC2,2,150,예,
6,0x801F0E18,10,0x801F09A0,116,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,11,0x801F09D4,122,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,12,0x801F0A08,128,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,13,0x801F0A3C,134,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,14,0x801F0A70,140,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,15,0x801F0AA4,146,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,16,0x801F0AD8,152,122,32,0,16,16,0x7FC0,0,8,아,
6,0x801F0E18,17,0x801F0B0C,166,122,16,0,16,16,0x7FC2,2,6,니,
6,0x801F0E18,18,0x801F0B40,180,122,160,0,16,16,0x7FC3,3,43,요,
6,0x801F9D44,0,0x801BE9BC,94,36,224,48,16,16,0x7FC3,3,239,싸,
6,0x801F9D44,1,0x801BE9F0,108,36,0,16,16,16,0x7FC0,0,60,우,
6,0x801F9D44,2,0x801BEA24,122,36,16,16,16,16,0x7FC0,0,64,게,
6,0x801F9D44,3,0x801BEA58,136,36,160,32,16,16,0x7FC0,0,160, ,
6,0x801F9D44,4,0x801BEA8C,142,36,224,96,16,16,0x7FC1,1,417,된,
6,0x801F9D44,5,0x801BEAC0,156,36,240,176,16,16,0x7FC0,0,720,념,
6,0x801F9D44,6,0x801BEAF4,170,36,128,0,16,16,0x7FC0,0,32,.,
6,0x801F9D44,7,0x801BEB28,184,36,160,32,16,16,0x7FC0,0,160, ,
6,0x801F9D44,8,0x801BEB5C,190,36,144,64,16,16,0x7FC2,2,278,괜,
6,0x801F9D44,9,0x801BEB90,204,36,144,64,16,16,0x7FC1,1,277,찮,
6,0x801F9D44,10,0x801BEBC4,218,36,112,0,16,16,0x7FC1,1,29,나,
6,0x801F9D44,11,0x801BEBF8,232,36,160,48,16,16,0x7FC2,2,222,?,
6,0x801F9D44,12,0x801BEC2C,94,52,0,0,16,16,0x7FC0,0,0,다,
6,0x801F9D44,13,0x801BEC60,108,52,0,0,16,16,0x7FC0,0,0,다,
6,0x801F9D44,14,0x801BEC94,122,52,112,32,16,16,0x7FC2,2,150,예,
6,0x801F9D44,15,0x801BECC8,136,52,160,32,16,16,0x7FC0,0,160, ,
6,0x801F9D44,16,0x801BECFC,94,68,0,0,16,16,0x7FC0,0,0,다,
6,0x801F9D44,17,0x801BED30,108,68,0,0,16,16,0x7FC0,0,0,다,
6,0x801F9D44,18,0x801BED64,122,68,240,192,16,16,0x7FC2,2,782,<782>,
6,0x801F9D44,19,0x801BED98,136,68,208,0,16,16,0x7FC3,3,55,만,
6,0x801F9D44,20,0x801BEDCC,150,68,176,192,16,16,0x7FC0,0,764,둔,
6,0x801F9D44,21,0x801BEE00,164,68,240,176,16,16,0x7FC0,0,720,념,
6,0x801F9D44,22,0x801BEE34,178,68,160,32,16,16,0x7FC0,0,160, ,
6,0x801F9D44,23,0x801BEE68,184,68,160,32,16,16,0x7FC0,0,160, ,
7,0x801F031C,0,0x801EFC9C,38,116,160,192,16,16,0x7FC3,3,763,독,
7,0x801F031C,1,0x801EFCD0,52,116,160,32,16,16,0x7FC0,0,160, ,
7,0x801F031C,2,0x801EFD04,58,116,0,32,16,16,0x7FC1,1,121,회,
7,0x801F031C,3,0x801EFD38,72,116,64,96,16,16,0x7FC2,2,378,복,
7,0x801F1DB4,0,0x801F1A74,88,109,0,64,16,16,0x7FC2,2,242,성,
7,0x801F1DB4,1,0x801F1AA8,102,109,64,16,16,16,0x7FC3,3,79,수,
7,0x801F1DB4,2,0x801F1ADC,116,109,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
7,0x801F1DB4,3,0x801F1B10,122,109,68,0,6,16,0x7FC0,0,16,째,halfwidth_u_plus_4
7,0x801F1DB4,4,0x801F1B44,128,109,84,0,6,16,0x7FC0,0,20,그,halfwidth_u_plus_4
7,0x801F9D44,0,0x801BE9BC,108,63,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
7,0x801F9D44,1,0x801BE9F0,114,63,84,0,6,16,0x7FC0,0,20,그,halfwidth_u_plus_4
7,0x801F9D44,2,0x801BEA24,120,63,100,0,6,16,0x7FC0,0,24,하,halfwidth_u_plus_4
7,0x801F9D44,3,0x801BEA58,126,63,52,0,6,16,0x7FC3,3,15,8,halfwidth_u_plus_4
7,0x801F9D44,4,0x801BEA8C,132,63,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
7,0x801F9D44,5,0x801BEAC0,138,63,84,0,6,16,0x7FC0,0,20,그,halfwidth_u_plus_4
7,0x801F9D44,6,0x801BEAF4,144,63,100,0,6,16,0x7FC0,0,24,하,halfwidth_u_plus_4
7,0x801F9D44,7,0x801BEB28,108,79,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
7,0x801F9D44,8,0x801BEB5C,114,79,68,0,6,16,0x7FC2,2,18, ,halfwidth_u_plus_4
7,0x801F9D44,9,0x801BEB90,120,79,84,0,6,16,0x7FC3,3,23,것,halfwidth_u_plus_4
7,0x801F9D44,10,0x801BEBC4,126,79,52,0,6,16,0x7FC3,3,15,8,halfwidth_u_plus_4
7,0x801F9D44,11,0x801BEBF8,132,79,4,0,6,16,0x7FC0,0,0,다,halfwidth_u_plus_4
7,0x801F9D44,12,0x801BEC2C,138,79,68,0,6,16,0x7FC2,2,18, ,halfwidth_u_plus_4
7,0x801F9D44,13,0x801BEC60,144,79,84,0,6,16,0x7FC3,3,23,것,halfwidth_u_plus_4
8,0x801F031C,0,0x801EFC9C,88,109,16,64,16,16,0x7FC1,1,245,용,
8,0x801F031C,1,0x801EFCD0,102,109,224,208,16,16,0x7FC1,1,837,암,
8,0x801F031C,2,0x801EFD04,116,109,64,16,16,16,0x7FC1,1,77,으,
8,0x801F031C,3,0x801EFD38,130,109,128,48,16,16,0x7FC0,0,212,로,
8,0x801F031C,4,0x801EFD6C,144,109,160,32,16,16,0x7FC0,0,160, ,
8,0x801F031C,5,0x801EFDA0,150,109,192,48,16,16,0x7FC0,0,228,적,
8,0x801F031C,6,0x801EFDD4,164,109,48,0,16,16,0x7FC1,1,13,에,
8,0x801F031C,7,0x801EFE08,178,109,16,16,16,16,0x7FC0,0,64,게,
8,0x801F031C,8,0x801EFE3C,192,109,160,32,16,16,0x7FC0,0,160, ,
8,0x801F031C,9,0x801EFE70,198,109,144,64,16,16,0x7FC3,3,279,피,
8,0x801F031C,10,0x801EFEA4,212,109,160,0,16,16,0x7FC2,2,42,해,
