state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,command_word,nonzero_packet,coordinate_mode
2,0x801F031C,7,0x801EFE08,122,120,32,16,16,16,0x7FC1,1,69,오,0x041EFDD4,1,
2,0x801F031C,8,0x801EFE3C,136,120,96,0,16,16,0x7FC3,3,27,고,0x041EFE08,1,
2,0x801F031C,9,0x801EFE70,150,120,160,32,16,16,0x7FC0,0,160, ,0x041EFE3C,1,
2,0x801F031C,10,0x801EFEA4,156,120,112,0,16,16,0x7FC2,2,30,있,0x041EFE70,1,
2,0x801F031C,11,0x801EFED8,170,120,176,0,16,16,0x7FC0,0,44,습,0x041EFEA4,1,
2,0x801F031C,12,0x801EFF0C,184,120,16,0,16,16,0x7FC2,2,6,니,0x041EFED8,1,
2,0x801F031C,13,0x801EFF40,198,120,0,0,16,16,0x7FC0,0,0,다,0x041EFF0C,1,
2,0x801F031C,14,0x801EFF74,204,120,176,0,16,16,0x7FC0,0,44,습,0x041EFF40,1,
2,0x801F031C,15,0x801EFFA8,218,120,16,0,16,16,0x7FC2,2,6,니,0x041EFF74,1,
2,0x801F031C,16,0x801EFFDC,232,120,0,0,16,16,0x7FC0,0,0,다,0x041EFFA8,1,
2,0x801F0E18,19,0x801F0B74,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,20,0x801F0BA8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,21,0x801F0BDC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,22,0x801F0C10,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,23,0x801F0C44,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,24,0x801F0C78,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,25,0x801F0CAC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,26,0x801F0CE0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,27,0x801F0D14,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,28,0x801F0D48,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,29,0x801F0D7C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,30,0x801F0DB0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F0E18,31,0x801F0DE4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D44,27,0x801BEF38,202,64,80,64,16,16,0x7FC3,3,263,메,0x041BEF04,1,
2,0x801F9D44,28,0x801BEF6C,216,64,176,0,16,16,0x7FC1,1,45,리,0x041BEF38,1,
2,0x801F9D44,29,0x801BEFA0,230,64,32,0,16,16,0x7FC0,0,8,아,0x041BEF6C,1,
2,0x801F9D44,30,0x801BEFD4,56,80,64,0,16,16,0x7FC3,3,19,어,0x041BEFA0,1,
2,0x801F9D44,31,0x801BF008,80,80,176,112,16,16,0x7FC2,2,466,튼,0x041BEFD4,1,
2,0x801F9D44,32,0x801BF03C,92,80,244,176,6,16,0x7FC3,3,963,1,0x041BF008,1,compact_strip_u_plus_4
2,0x801F9D44,33,0x801BF070,98,80,244,208,6,16,0x7FC2,2,970,8,0x041BF03C,1,compact_strip_u_plus_4
2,0x801F9D44,34,0x801BF0A4,116,80,244,176,6,16,0x7FC0,0,960, ,0x041BF070,1,compact_strip_u_plus_4
2,0x801F9D44,35,0x801BF0D8,122,80,244,176,6,16,0x7FC0,0,960, ,0x041BF0A4,1,compact_strip_u_plus_4
2,0x801F9D44,36,0x801BF10C,128,80,244,176,6,16,0x7FC0,0,960, ,0x041BF0D8,1,compact_strip_u_plus_4
2,0x801F9D44,37,0x801BF140,134,80,244,192,6,16,0x7FC0,0,964,2,0x041BF10C,1,compact_strip_u_plus_4
2,0x801F9D44,38,0x801BF174,140,80,144,0,16,16,0x7FC0,0,36,서,0x041BF140,1,
2,0x801F9D44,39,0x801BF1A8,152,80,244,176,6,16,0x7FC3,3,963,1,0x041BF174,1,compact_strip_u_plus_4
2,0x801F9D44,40,0x801BF1DC,158,80,244,176,6,16,0x7FC2,2,962,0,0x041BF1A8,1,compact_strip_u_plus_4
2,0x801F9D44,41,0x801BF210,188,80,176,0,16,16,0x7FC3,3,47,스,0x041BF1DC,1,
2,0x801F9D44,42,0x801BF244,202,80,80,64,16,16,0x7FC3,3,263,메,0x041BF210,1,
2,0x801F9D88,0,0x801BF6BC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,1,0x801BF6F0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,2,0x801BF724,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,3,0x801BF758,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,4,0x801BF78C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,5,0x801BF7C0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,6,0x801BF7F4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,7,0x801BF828,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,8,0x801BF85C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,9,0x801BF890,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,10,0x801BF8C4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,11,0x801BF8F8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,12,0x801BF92C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,13,0x801BF960,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,14,0x801BF994,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
2,0x801F9D88,15,0x801BF9C8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F031C,0,0x801EFC9C,38,116,128,112,16,16,0x7FC3,3,455,민,0x041AEA4C,1,
3,0x801F031C,1,0x801EFCD0,52,116,160,208,16,16,0x7FC3,3,823,첩,0x041EFC9C,1,
3,0x801F031C,2,0x801EFD04,66,116,160,32,16,16,0x7FC0,0,160, ,0x041EFCD0,1,
3,0x801F031C,3,0x801EFD38,72,116,176,16,16,16,0x7FC2,2,106,일,0x041EFD04,1,
3,0x801F031C,4,0x801EFD6C,86,116,160,0,16,16,0x7FC0,0,40,시,0x041EFD38,1,
3,0x801F031C,5,0x801EFDA0,100,116,160,32,16,16,0x7FC0,0,160, ,0x041EFD6C,1,
3,0x801F031C,6,0x801EFDD4,106,116,144,80,16,16,0x7FC2,2,338,감,0x041EFDA0,1,
3,0x801F031C,7,0x801EFE08,120,116,176,48,16,16,0x7FC2,2,226,소,0x041EFDD4,1,
3,0x801F031C,8,0x801EFE3C,176,116,80,192,16,16,0x7FC0,0,740,M,0x041EFE08,1,
3,0x801F031C,9,0x801EFE70,190,116,0,128,16,16,0x7FC1,1,481,P,0x041EFE3C,1,
3,0x801F031C,10,0x801EFEA4,204,116,160,32,16,16,0x7FC0,0,160, ,0x041EFE70,1,
3,0x801F031C,11,0x801EFED8,210,116,0,32,16,16,0x7FC1,1,121,회,0x041EFEA4,1,
3,0x801F031C,12,0x801EFF0C,88,132,64,96,16,16,0x7FC2,2,378,복,0x041EFED8,1,
3,0x801F031C,13,0x801EFF40,198,120,0,0,16,16,0x7FC0,0,0,다,0x041EFF0C,1,
3,0x801F031C,14,0x801EFF74,204,120,176,0,16,16,0x7FC0,0,44,습,0x041EFF40,1,
3,0x801F031C,15,0x801EFFA8,218,120,16,0,16,16,0x7FC2,2,6,니,0x041EFF74,1,
3,0x801F0E18,9,0x801F096C,102,122,112,32,16,16,0x7FC2,2,150,예,0x041F0938,1,
3,0x801F0E18,10,0x801F09A0,116,122,160,32,16,16,0x7FC0,0,160, ,0x041F096C,1,
3,0x801F0E18,11,0x801F09D4,122,122,160,32,16,16,0x7FC0,0,160, ,0x041F09A0,1,
3,0x801F0E18,12,0x801F0A08,128,122,160,32,16,16,0x7FC0,0,160, ,0x041F09D4,1,
3,0x801F0E18,13,0x801F0A3C,134,122,160,32,16,16,0x7FC0,0,160, ,0x041F0A08,1,
3,0x801F0E18,14,0x801F0A70,140,122,160,32,16,16,0x7FC0,0,160, ,0x041F0A3C,1,
3,0x801F0E18,15,0x801F0AA4,146,122,160,32,16,16,0x7FC0,0,160, ,0x041F0A70,1,
3,0x801F0E18,16,0x801F0AD8,152,122,32,0,16,16,0x7FC0,0,8,아,0x041F0AA4,1,
3,0x801F0E18,17,0x801F0B0C,166,122,16,0,16,16,0x7FC2,2,6,니,0x041F0AD8,1,
3,0x801F0E18,18,0x801F0B40,180,122,160,0,16,16,0x7FC3,3,43,요,0x041F0B0C,1,
3,0x801F0E18,19,0x801F0B74,206,129,64,80,16,16,0x7FC3,3,319,작,0x041F0B40,1,
3,0x801F0E18,20,0x801F0BA8,220,129,32,64,16,16,0x7FC0,0,248,합,0x041F0B74,1,
3,0x801F0E18,21,0x801F0BDC,234,129,16,0,16,16,0x7FC2,2,6,니,0x041F0BA8,1,
3,0x801F0E18,22,0x801F0C10,248,129,0,0,16,16,0x7FC0,0,0,다,0x041F0BDC,1,
3,0x801F0E18,23,0x801F0C44,140,122,160,32,16,16,0x7FC0,0,160, ,0x041F0C10,1,
3,0x801F0E18,24,0x801F0C78,146,122,160,32,16,16,0x7FC0,0,160, ,0x041F0C44,1,
3,0x801F1DB4,0,0x801F1A74,48,49,224,128,16,16,0x7FC2,2,538,끈,0x041AEA4C,1,
3,0x801F1DB4,1,0x801F1AA8,62,49,224,128,16,16,0x7FC2,2,538,끈,0x041F1A74,1,
3,0x801F1DB4,2,0x801F1ADC,76,49,0,0,16,16,0x7FC2,2,2,이,0x041F1AA8,1,
3,0x801F1DB4,3,0x801F1B10,90,49,244,176,6,16,0x7FC0,0,960, ,0x041F1ADC,1,compact_strip_u_plus_4
3,0x801F1DB4,4,0x801F1B44,96,49,244,176,6,16,0x7FC2,2,962,0,0x041F1B10,1,compact_strip_u_plus_4
3,0x801F1DB4,5,0x801F1B78,102,49,244,192,6,16,0x7FC3,3,967,5,0x041F1B44,1,compact_strip_u_plus_4
3,0x801F1DB4,6,0x801F1BAC,186,65,224,96,16,16,0x7FC3,3,419,브,0x041F1B78,1,
3,0x801F1DB4,7,0x801F1BE0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F1DB4,8,0x801F1C14,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F1DB4,9,0x801F1C48,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F1DB4,10,0x801F1C7C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F1DB4,11,0x801F1CB0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F1DB4,12,0x801F1CE4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F1DB4,13,0x801F1D18,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F1DB4,14,0x801F1D4C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F1DB4,15,0x801F1D80,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,50,0x801BF3E4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,51,0x801BF418,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,52,0x801BF44C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,53,0x801BF480,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,54,0x801BF4B4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,55,0x801BF4E8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,56,0x801BF51C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,57,0x801BF550,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,58,0x801BF584,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,59,0x801BF5B8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,60,0x801BF5EC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,61,0x801BF620,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,62,0x801BF654,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,63,0x801BF688,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,64,0x801BF6BC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D44,65,0x801BF6F0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,0,0x801BF6BC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,1,0x801BF6F0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,2,0x801BF724,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,3,0x801BF758,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,4,0x801BF78C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,5,0x801BF7C0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,6,0x801BF7F4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,7,0x801BF828,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,8,0x801BF85C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,9,0x801BF890,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,10,0x801BF8C4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,11,0x801BF8F8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,12,0x801BF92C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,13,0x801BF960,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,14,0x801BF994,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
3,0x801F9D88,15,0x801BF9C8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,11,0x801EFED8,218,109,160,0,16,16,0x7FC2,2,42,해,0x041EFEA4,1,
4,0x801F031C,12,0x801EFF0C,88,132,64,96,16,16,0x7FC2,2,378,복,0x041EFED8,1,
4,0x801F031C,13,0x801EFF40,198,120,0,0,16,16,0x7FC0,0,0,다,0x041EFF0C,1,
4,0x801F031C,14,0x801EFF74,204,120,176,0,16,16,0x7FC0,0,44,습,0x041EFF40,1,
4,0x801F031C,15,0x801EFFA8,218,120,16,0,16,16,0x7FC2,2,6,니,0x041EFF74,1,
4,0x801F031C,16,0x801EFFDC,232,120,0,0,16,16,0x7FC0,0,0,다,0x041EFFA8,1,
4,0x801F031C,17,0x801F0010,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,18,0x801F0044,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,19,0x801F0078,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,20,0x801F00AC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,21,0x801F00E0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,22,0x801F0114,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,23,0x801F0148,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,24,0x801F017C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,25,0x801F01B0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F031C,26,0x801F01E4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F0E18,9,0x801F096C,128,214,32,64,16,16,0x7FC0,0,248,합,0x041F0938,1,
4,0x801F0E18,10,0x801F09A0,142,214,16,0,16,16,0x7FC2,2,6,니,0x041F096C,1,
4,0x801F0E18,11,0x801F09D4,156,214,0,0,16,16,0x7FC0,0,0,다,0x041F09A0,1,
4,0x801F0E18,12,0x801F0A08,128,122,160,32,16,16,0x7FC0,0,160, ,0x041F09D4,1,
4,0x801F0E18,13,0x801F0A3C,134,122,160,32,16,16,0x7FC0,0,160, ,0x041F0A08,1,
4,0x801F0E18,14,0x801F0A70,140,122,160,32,16,16,0x7FC0,0,160, ,0x041F0A3C,1,
4,0x801F0E18,15,0x801F0AA4,146,122,160,32,16,16,0x7FC0,0,160, ,0x041F0A70,1,
4,0x801F0E18,16,0x801F0AD8,152,122,32,0,16,16,0x7FC0,0,8,아,0x041F0AA4,1,
4,0x801F0E18,17,0x801F0B0C,166,122,16,0,16,16,0x7FC2,2,6,니,0x041F0AD8,1,
4,0x801F0E18,18,0x801F0B40,180,122,160,0,16,16,0x7FC3,3,43,요,0x041F0B0C,1,
4,0x801F0E18,19,0x801F0B74,206,129,64,80,16,16,0x7FC3,3,319,작,0x041F0B40,1,
4,0x801F0E18,20,0x801F0BA8,220,129,32,64,16,16,0x7FC0,0,248,합,0x041F0B74,1,
4,0x801F0E18,21,0x801F0BDC,234,129,16,0,16,16,0x7FC2,2,6,니,0x041F0BA8,1,
4,0x801F0E18,22,0x801F0C10,248,129,0,0,16,16,0x7FC0,0,0,다,0x041F0BDC,1,
4,0x801F0E18,23,0x801F0C44,140,122,160,32,16,16,0x7FC0,0,160, ,0x041F0C10,1,
4,0x801F0E18,24,0x801F0C78,146,122,160,32,16,16,0x7FC0,0,160, ,0x041F0C44,1,
4,0x801F1DB4,6,0x801F1BAC,186,65,224,96,16,16,0x7FC3,3,419,브,0x041F1B78,1,
4,0x801F1DB4,7,0x801F1BE0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,8,0x801F1C14,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,9,0x801F1C48,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,10,0x801F1C7C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,11,0x801F1CB0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,12,0x801F1CE4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,13,0x801F1D18,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,14,0x801F1D4C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F1DB4,15,0x801F1D80,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D44,15,0x801BECC8,88,114,160,32,16,16,0x7FC0,0,160, ,0x041BEC94,1,
4,0x801F9D44,16,0x801BECFC,94,114,16,32,16,16,0x7FC2,2,126,입,0x041BECC8,1,
4,0x801F9D44,17,0x801BED30,108,114,80,64,16,16,0x7FC2,2,262,력,0x041BECFC,1,
4,0x801F9D44,18,0x801BED64,166,114,176,16,16,16,0x7FC2,2,106,일,0x041BED30,1,
4,0x801F9D44,19,0x801BED98,180,114,192,64,16,16,0x7FC1,1,289,반,0x041BED64,1,
4,0x801F9D44,20,0x801BEDCC,226,114,192,0,16,16,0x7FC3,3,51,사,0x041BED98,1,
4,0x801F9D44,21,0x801BEE00,240,114,16,64,16,16,0x7FC1,1,245,용,0x041BEDCC,1,
4,0x801F9D44,22,0x801BEE34,46,130,208,16,16,16,0x7FC1,1,113,돌,0x041BEE00,1,
4,0x801F9D44,23,0x801BEE68,60,130,32,0,16,16,0x7FC0,0,8,아,0x041BEE34,1,
4,0x801F9D44,24,0x801BEE9C,74,130,32,0,16,16,0x7FC3,3,11,가,0x041BEE68,1,
4,0x801F9D44,25,0x801BEED0,88,130,128,0,16,16,0x7FC3,3,35,기,0x041BEE9C,1,
4,0x801F9D44,26,0x801BEF04,102,130,160,32,16,16,0x7FC0,0,160, ,0x041BEED0,1,
4,0x801F9D44,27,0x801BEF38,108,130,144,128,16,16,0x7FC1,1,517,확,0x041BEF04,1,
4,0x801F9D44,28,0x801BEF6C,122,130,208,0,16,16,0x7FC0,0,52,인,0x041BEF38,1,
4,0x801F9D44,29,0x801BEFA0,166,130,192,0,16,16,0x7FC3,3,51,사,0x041BEF6C,1,
4,0x801F9D44,30,0x801BEFD4,180,130,16,64,16,16,0x7FC1,1,245,용,0x041BEFA0,1,
4,0x801F9D88,0,0x801BF6BC,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,1,0x801BF6F0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,2,0x801BF724,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,3,0x801BF758,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,4,0x801BF78C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,5,0x801BF7C0,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,6,0x801BF7F4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,7,0x801BF828,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,8,0x801BF85C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,9,0x801BF890,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,10,0x801BF8C4,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,11,0x801BF8F8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,12,0x801BF92C,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,13,0x801BF960,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,14,0x801BF994,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
4,0x801F9D88,15,0x801BF9C8,0,0,0,0,0,0,0x0000,,,<None>,0x04000000,1,
5,0x801F031C,7,0x801EFE08,170,109,0,96,16,16,0x7FC3,3,363,체,0x041EFDD4,1,
5,0x801F031C,8,0x801EFE3C,184,109,80,64,16,16,0x7FC2,2,262,력,0x041EFE08,1,
5,0x801F031C,9,0x801EFE70,198,109,160,32,16,16,0x7FC0,0,160, ,0x041EFE3C,1,
5,0x801F031C,10,0x801EFEA4,204,109,0,32,16,16,0x7FC1,1,121,회,0x041EFE70,1,
5,0x801F031C,11,0x801EFED8,218,109,64,96,16,16,0x7FC2,2,378,복,0x041EFEA4,1,
5,0x801F031C,12,0x801EFF0C,88,132,64,96,16,16,0x7FC2,2,378,복,0x041EFED8,1,
5,0x801F031C,13,0x801EFF40,198,120,0,0,16,16,0x7FC0,0,0,다,0x041EFF0C,1,
