state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,coordinate_mode
1,0x801F9D44,9,0x801BEB90,152,48,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
1,0x801F9D44,10,0x801BEBC4,158,48,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
1,0x801F9D44,11,0x801BEBF8,188,48,176,0,16,16,0x7FC3,3,47,스,
1,0x801F9D44,12,0x801BEC2C,202,48,80,64,16,16,0x7FC3,3,263,메,
1,0x801F9D44,13,0x801BEC60,216,48,176,0,16,16,0x7FC1,1,45,리,
1,0x801F9D44,14,0x801BEC94,230,48,32,0,16,16,0x7FC0,0,8,아,
1,0x801F9D44,15,0x801BECC8,56,64,64,0,16,16,0x7FC2,2,18, ,
1,0x801F9D44,16,0x801BECFC,80,64,176,112,16,16,0x7FC2,2,466,튼,
1,0x801F9D44,17,0x801BED30,92,64,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
1,0x801F9D44,18,0x801BED64,98,64,244,192,6,16,0x7FC2,2,966,4,compact_strip_u_plus_4
1,0x801F9D44,19,0x801BED98,116,64,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
1,0x801F9D44,20,0x801BEDCC,122,64,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
1,0x801F9D44,21,0x801BEE00,128,64,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
1,0x801F9D44,22,0x801BEE34,134,64,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
1,0x801F9D44,23,0x801BEE68,140,64,144,0,16,16,0x7FC0,0,36,서,
1,0x801F9D44,24,0x801BEE9C,152,64,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
1,0x801F9D44,25,0x801BEED0,158,64,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
1,0x801F9D44,26,0x801BEF04,188,64,176,0,16,16,0x7FC3,3,47,스,
1,0x801F9D44,27,0x801BEF38,202,64,80,64,16,16,0x7FC3,3,263,메,
1,0x801F9D44,28,0x801BEF6C,216,64,176,0,16,16,0x7FC1,1,45,리,
1,0x801F9D44,29,0x801BEFA0,230,64,32,0,16,16,0x7FC0,0,8,아,
1,0x801F9D44,30,0x801BEFD4,56,80,64,0,16,16,0x7FC3,3,19,어,
1,0x801F9D44,31,0x801BF008,80,80,176,112,16,16,0x7FC2,2,466,튼,
1,0x801F9D44,32,0x801BF03C,92,80,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
1,0x801F9D44,33,0x801BF070,98,80,244,208,6,16,0x7FC2,2,970,8,compact_strip_u_plus_4
1,0x801F9D44,34,0x801BF0A4,116,80,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
1,0x801F9D44,35,0x801BF0D8,122,80,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
1,0x801F9D44,36,0x801BF10C,128,80,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
1,0x801F9D44,37,0x801BF140,134,80,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
1,0x801F9D44,38,0x801BF174,140,80,144,0,16,16,0x7FC0,0,36,서,
1,0x801F9D44,39,0x801BF1A8,152,80,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
1,0x801F9D44,40,0x801BF1DC,158,80,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
1,0x801F9D44,41,0x801BF210,188,80,176,0,16,16,0x7FC3,3,47,스,
1,0x801F9D44,42,0x801BF244,202,80,80,64,16,16,0x7FC3,3,263,메,
1,0x801F9D44,43,0x801BF278,216,80,176,0,16,16,0x7FC1,1,45,리,
1,0x801F9D44,44,0x801BF2AC,230,80,32,0,16,16,0x7FC0,0,8,아,
1,0x801F9D44,45,0x801BF2E0,56,96,0,96,16,16,0x7FC2,2,362,처,
1,0x801F9D44,46,0x801BF314,70,96,80,32,16,16,0x7FC0,0,140,음,
1,0x801F9D44,47,0x801BF348,84,96,176,16,16,16,0x7FC3,3,107,부,
1,0x801F9D44,48,0x801BF37C,98,96,0,0,16,16,0x7FC1,1,1,터,
2,0x801F031C,0,0x801EFC9C,130,122,0,32,16,16,0x7FC2,2,122,원,
2,0x801F0E18,0,0x801F0798,106,104,48,64,16,16,0x7FC3,3,255,저,
2,0x801F0E18,1,0x801F07CC,120,104,96,16,16,16,0x7FC1,1,85,장,
2,0x801F0E18,2,0x801F0800,134,104,96,0,16,16,0x7FC0,0,24,하,
2,0x801F0E18,3,0x801F0834,148,104,160,0,16,16,0x7FC0,0,40,시,
2,0x801F0E18,4,0x801F0868,162,104,80,16,16,16,0x7FC3,3,83,겠,
2,0x801F0E18,5,0x801F089C,176,104,176,0,16,16,0x7FC0,0,44,습,
2,0x801F0E18,6,0x801F08D0,190,104,16,0,16,16,0x7FC2,2,6,니,
2,0x801F0E18,7,0x801F0904,204,104,224,0,16,16,0x7FC2,2,58,까,
2,0x801F0E18,8,0x801F0938,218,104,112,48,16,16,0x7FC0,0,208,?,
2,0x801F0E18,9,0x801F096C,102,122,112,32,16,16,0x7FC2,2,150,예,
2,0x801F0E18,10,0x801F09A0,116,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,11,0x801F09D4,122,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,12,0x801F0A08,128,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,13,0x801F0A3C,134,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,14,0x801F0A70,140,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,15,0x801F0AA4,146,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,16,0x801F0AD8,152,122,32,0,16,16,0x7FC0,0,8,아,
2,0x801F0E18,17,0x801F0B0C,166,122,16,0,16,16,0x7FC2,2,6,니,
2,0x801F0E18,18,0x801F0B40,180,122,160,0,16,16,0x7FC3,3,43,요,
2,0x801F9D44,0,0x801BE9BC,94,36,224,48,16,16,0x7FC3,3,239,싸,
2,0x801F9D44,1,0x801BE9F0,108,36,0,16,16,16,0x7FC0,0,60,우,
2,0x801F9D44,2,0x801BEA24,122,36,16,16,16,16,0x7FC0,0,64,게,
2,0x801F9D44,3,0x801BEA58,136,36,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,4,0x801BEA8C,142,36,208,16,16,16,0x7FC2,2,114,되,
2,0x801F9D44,5,0x801BEAC0,156,36,16,0,16,16,0x7FC1,1,5,는,
2,0x801F9D44,6,0x801BEAF4,170,36,32,32,16,16,0x7FC0,0,128,데,
2,0x801F9D44,7,0x801BEB28,184,36,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,8,0x801BEB5C,190,36,144,64,16,16,0x7FC2,2,278,괜,
2,0x801F9D44,9,0x801BEB90,204,36,144,64,16,16,0x7FC1,1,277,찮,
2,0x801F9D44,10,0x801BEBC4,218,36,64,16,16,16,0x7FC1,1,77,으,
2,0x801F9D44,11,0x801BEBF8,232,36,224,0,16,16,0x7FC3,3,59,려,
2,0x801F9D44,12,0x801BEC2C,246,36,112,0,16,16,0x7FC1,1,29,나,
2,0x801F9D44,13,0x801BEC60,260,36,160,48,16,16,0x7FC2,2,222,?,
2,0x801F9D44,14,0x801BEC94,94,68,0,0,16,16,0x7FC0,0,0,다,
2,0x801F9D44,15,0x801BECC8,108,68,0,0,16,16,0x7FC0,0,0,다,
2,0x801F9D44,16,0x801BECFC,122,68,80,224,16,16,0x7FC2,2,862, ,
2,0x801F9D44,17,0x801BED30,136,68,240,192,16,16,0x7FC2,2,782,<782>,
2,0x801F9D44,18,0x801BED64,150,68,224,16,16,16,0x7FC3,3,119,않,
2,0x801F9D44,19,0x801BED98,94,84,0,0,16,16,0x7FC0,0,0,다,
2,0x801F9D44,20,0x801BEDCC,108,84,0,0,16,16,0x7FC0,0,0,다,
2,0x801F9D44,21,0x801BEE00,122,84,80,0,16,16,0x7FC0,0,20,그,
2,0x801F9D44,22,0x801BEE34,136,84,208,0,16,16,0x7FC3,3,55,만,
2,0x801F9D44,23,0x801BEE68,150,84,48,64,16,16,0x7FC0,0,252,두,
2,0x801F9D44,24,0x801BEE9C,164,84,32,16,16,16,0x7FC0,0,68,마,
2,0x801F9D44,25,0x801BEED0,178,84,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,26,0x801BEF04,184,84,160,32,16,16,0x7FC0,0,160, ,
3,0x801F0E18,0,0x801F0798,18,214,176,0,16,16,0x7FC3,3,47,스,
3,0x801F0E18,1,0x801F07CC,32,214,176,144,16,16,0x7FC1,1,585,킬,
3,0x801F0E18,2,0x801F0800,46,214,48,0,16,16,0x7FC0,0,12,을,
3,0x801F0E18,3,0x801F0834,60,214,160,32,16,16,0x7FC0,0,160, ,
3,0x801F0E18,4,0x801F0868,66,214,0,80,16,16,0x7FC2,2,302,선,
3,0x801F0E18,5,0x801F089C,80,214,160,224,16,16,0x7FC3,3,883,택,
3,0x801F0E18,6,0x801F08D0,94,214,96,0,16,16,0x7FC0,0,24,하,
3,0x801F0E18,7,0x801F0904,108,214,64,32,16,16,0x7FC3,3,139,세,
3,0x801F0E18,8,0x801F0938,122,214,160,0,16,16,0x7FC3,3,43,요,
3,0x801F9D44,0,0x801BE9BC,46,98,192,0,16,16,0x7FC3,3,51,사,
3,0x801F9D44,1,0x801BE9F0,60,98,48,32,16,16,0x7FC1,1,133,운,
3,0x801F9D44,2,0x801BEA24,74,98,80,0,16,16,0x7FC2,2,22,드,
3,0x801F9D44,3,0x801BEA58,88,98,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,4,0x801BEA8C,94,98,224,16,16,16,0x7FC1,1,117,출,
3,0x801F9D44,5,0x801BEAC0,108,98,80,64,16,16,0x7FC2,2,262,력,
3,0x801F9D44,6,0x801BEAF4,166,98,176,0,16,16,0x7FC3,3,47,스,
3,0x801F9D44,7,0x801BEB28,180,98,192,96,16,16,0x7FC1,1,409,테,
3,0x801F9D44,8,0x801BEB5C,194,98,80,80,16,16,0x7FC1,1,321,레,
3,0x801F9D44,9,0x801BEB90,208,98,32,16,16,16,0x7FC1,1,69,오,
3,0x801F9D44,10,0x801BEBC4,226,98,96,16,16,16,0x7FC0,0,84,모,
3,0x801F9D44,11,0x801BEBF8,240,98,16,80,16,16,0x7FC2,2,306,노,
3,0x801F9D44,12,0x801BEC2C,46,114,208,0,16,16,0x7FC2,2,54,대,
3,0x801F9D44,13,0x801BEC60,60,114,112,80,16,16,0x7FC0,0,328,각,
3,0x801F9D44,14,0x801BEC94,74,114,0,80,16,16,0x7FC2,2,302,선,
3,0x801F9D44,15,0x801BECC8,88,114,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,16,0x801BECFC,94,114,16,32,16,16,0x7FC2,2,126,입,
3,0x801F9D44,17,0x801BED30,108,114,80,64,16,16,0x7FC2,2,262,력,
3,0x801F9D44,18,0x801BED64,166,114,176,16,16,16,0x7FC2,2,106,일,
3,0x801F9D44,19,0x801BED98,180,114,192,64,16,16,0x7FC1,1,289,반,
3,0x801F9D44,20,0x801BEDCC,226,114,192,0,16,16,0x7FC3,3,51,사,
3,0x801F9D44,21,0x801BEE00,240,114,16,64,16,16,0x7FC1,1,245,용,
3,0x801F9D44,22,0x801BEE34,46,130,208,16,16,16,0x7FC1,1,113,돌,
3,0x801F9D44,23,0x801BEE68,60,130,32,0,16,16,0x7FC0,0,8,아,
3,0x801F9D44,24,0x801BEE9C,74,130,32,0,16,16,0x7FC3,3,11,가,
3,0x801F9D44,25,0x801BEED0,88,130,128,0,16,16,0x7FC3,3,35,기,
3,0x801F9D44,26,0x801BEF04,102,130,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,27,0x801BEF38,108,130,144,128,16,16,0x7FC1,1,517,확,
3,0x801F9D44,28,0x801BEF6C,122,130,208,0,16,16,0x7FC0,0,52,인,
3,0x801F9D44,29,0x801BEFA0,166,130,192,0,16,16,0x7FC3,3,51,사,
3,0x801F9D44,30,0x801BEFD4,180,130,16,64,16,16,0x7FC1,1,245,용,
3,0x801F9D44,31,0x801BF008,194,130,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,32,0x801BF03C,200,130,96,32,16,16,0x7FC3,3,147,안,
3,0x801F9D44,33,0x801BF070,214,130,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,34,0x801BF0A4,220,130,16,112,16,16,0x7FC2,2,426,함,
3,0x801F9D44,35,0x801BF0D8,226,130,144,128,16,16,0x7FC1,1,517,확,
3,0x801F9D44,36,0x801BF10C,240,130,208,0,16,16,0x7FC0,0,52,인,
3,0x801F9D44,37,0x801BF140,254,130,16,112,16,16,0x7FC2,2,426,함,
3,0x801F9D44,38,0x801BF174,46,146,192,0,16,16,0x7FC2,2,50,도,
3,0x801F9D44,39,0x801BF1A8,60,146,112,80,16,16,0x7FC3,3,331,움,
3,0x801F9D44,40,0x801BF1DC,74,146,96,0,16,16,0x7FC2,2,26,말,
3,0x801F9D44,41,0x801BF210,88,146,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,42,0x801BF244,94,146,128,16,16,16,0x7FC3,3,95,보,
3,0x801F9D44,43,0x801BF278,108,146,128,0,16,16,0x7FC3,3,35,기,
3,0x801F9D44,44,0x801BF2AC,166,146,128,16,16,16,0x7FC3,3,95,보,
3,0x801F9D44,45,0x801BF2E0,180,146,128,0,16,16,0x7FC3,3,35,기,
3,0x801F9D44,46,0x801BF314,226,146,96,32,16,16,0x7FC3,3,147,안,
3,0x801F9D44,47,0x801BF348,240,146,160,32,16,16,0x7FC0,0,160, ,
3,0x801F9D44,48,0x801BF37C,246,146,128,16,16,16,0x7FC3,3,95,보,
3,0x801F9D44,49,0x801BF3B0,260,146,128,0,16,16,0x7FC3,3,35,기,
4,0x801F031C,0,0x801EFC9C,88,109,16,64,16,16,0x7FC1,1,245,용,
4,0x801F031C,1,0x801EFCD0,102,109,224,208,16,16,0x7FC1,1,837,암,
4,0x801F031C,2,0x801EFD04,116,109,64,16,16,16,0x7FC1,1,77,으,
4,0x801F031C,3,0x801EFD38,130,109,128,48,16,16,0x7FC0,0,212,로,
4,0x801F031C,4,0x801EFD6C,144,109,160,32,16,16,0x7FC0,0,160, ,
4,0x801F031C,5,0x801EFDA0,150,109,192,48,16,16,0x7FC0,0,228,적,
4,0x801F031C,6,0x801EFDD4,164,109,48,0,16,16,0x7FC1,1,13,에,
4,0x801F031C,7,0x801EFE08,178,109,16,16,16,16,0x7FC0,0,64,게,
4,0x801F031C,8,0x801EFE3C,192,109,160,32,16,16,0x7FC0,0,160, ,
4,0x801F031C,9,0x801EFE70,198,109,144,64,16,16,0x7FC3,3,279,피,
4,0x801F031C,10,0x801EFEA4,212,109,160,0,16,16,0x7FC2,2,42,해,
4,0x801F0E18,0,0x801F0798,18,214,192,228,12,16,0x7AC1,,,<None>,
4,0x801F0E18,1,0x801F07CC,32,214,192,64,16,16,0x7FC2,2,290,결,
4,0x801F0E18,2,0x801F0800,46,214,192,0,16,16,0x7FC0,0,48,정,
4,0x801F0E18,3,0x801F0834,60,214,160,32,16,16,0x7FC0,0,160, ,
4,0x801F0E18,4,0x801F0868,66,214,180,228,12,16,0x7AC1,,,<None>,
4,0x801F0E18,5,0x801F089C,80,214,208,16,16,16,0x7FC1,1,113,돌,
4,0x801F0E18,6,0x801F08D0,94,214,32,0,16,16,0x7FC0,0,8,아,
4,0x801F0E18,7,0x801F0904,108,214,32,0,16,16,0x7FC3,3,11,가,
4,0x801F0E18,8,0x801F0938,122,214,128,0,16,16,0x7FC3,3,35,기,
4,0x801F1DB4,0,0x801F1A74,198,41,128,32,16,16,0x7FC2,2,154,번,
4,0x801F1DB4,1,0x801F1AA8,212,41,160,32,16,16,0x7FC0,0,160, ,
4,0x801F1DB4,2,0x801F1ADC,218,41,80,0,16,16,0x7FC0,0,20,그,
4,0x801F1DB4,3,0x801F1B10,232,41,80,32,16,16,0x7FC2,2,142,라,
4,0x801F1DB4,4,0x801F1B44,246,41,48,32,16,16,0x7FC1,1,133,운,
4,0x801F1DB4,5,0x801F1B78,260,41,80,0,16,16,0x7FC2,2,22,드,
4,0x801F9D44,0,0x801BE9BC,86,137,244,176,6,12,0x7FC0,0,960, ,compact_strip_u_plus_4
4,0x801F9D44,1,0x801BE9F0,92,137,244,224,6,12,0x7FC0,0,972,<aux127>,compact_strip_u_plus_4
4,0x801F9D44,2,0x801BEA24,101,137,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
4,0x801F9D44,3,0x801BEA58,107,137,0,0,16,16,0x7FC0,0,0,다,
4,0x801F9D44,4,0x801BEA8C,121,137,48,144,16,16,0x7FC1,1,553,또,
4,0x801F9D44,5,0x801BEAC0,132,137,0,96,16,16,0x7FC3,3,363,체,
4,0x801F9D44,6,0x801BEAF4,148,137,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
4,0x801F9D44,7,0x801BEB28,154,137,244,208,6,16,0x7FC2,2,970,8,compact_strip_u_plus_4
4,0x801F9D44,8,0x801BEB5C,192,137,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
4,0x801F9D44,9,0x801BEB90,198,137,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
4,0x801F9D44,10,0x801BEBC4,204,137,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
4,0x801F9D44,11,0x801BEBF8,210,137,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
4,0x801F9D44,12,0x801BEC2C,216,137,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
4,0x801F9D44,13,0x801BEC60,222,137,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
4,0x801F9D44,14,0x801BEC94,228,137,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
5,0x801F031C,0,0x801EFC9C,88,109,192,48,16,16,0x7FC0,0,228,적,
5,0x801F031C,1,0x801EFCD0,102,109,160,32,16,16,0x7FC0,0,160, ,
5,0x801F031C,2,0x801EFD04,108,109,128,112,16,16,0x7FC3,3,455,민,
5,0x801F031C,3,0x801EFD38,122,109,160,208,16,16,0x7FC3,3,823,첩,
5,0x801F031C,4,0x801EFD6C,136,109,160,32,16,16,0x7FC0,0,160, ,
5,0x801F031C,5,0x801EFDA0,142,109,144,80,16,16,0x7FC2,2,338,감,
5,0x801F031C,6,0x801EFDD4,156,109,176,48,16,16,0x7FC2,2,226,소,
5,0x801F1DB4,0,0x801F1A74,71,147,192,112,16,16,0x7FC3,3,471,슬,
5,0x801F1DB4,1,0x801F1AA8,85,147,128,48,16,16,0x7FC0,0,212,로,
5,0x801F1DB4,2,0x801F1ADC,99,147,0,16,16,16,0x7FC0,0,60,우,
5,0x801F1DB4,3,0x801F1B10,113,147,160,32,16,16,0x7FC0,0,160, ,
5,0x801F1DB4,4,0x801F1B44,119,147,48,0,16,16,0x7FC1,1,13,에,
5,0x801F1DB4,5,0x801F1B78,133,147,64,32,16,16,0x7FC0,0,136,너,
5,0x801F1DB4,6,0x801F1BAC,147,147,96,64,16,16,0x7FC2,2,266,미,
5,0x801F9D44,0,0x801BE9BC,20,82,32,0,16,16,0x7FC0,0,8,아,
5,0x801F9D44,1,0x801BE9F0,34,82,96,16,16,16,0x7FC3,3,87,크,
5,0x801F9D44,2,0x801BEA24,36,98,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
5,0x801F9D44,3,0x801BEA58,42,98,244,208,6,16,0x7FC2,2,970,8,compact_strip_u_plus_4
5,0x801F9D44,4,0x801BEA8C,48,98,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,5,0x801BEAC0,36,114,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,6,0x801BEAF4,42,114,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
5,0x801F9D44,7,0x801BEB28,48,114,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
5,0x801F9D44,8,0x801BEB5C,54,114,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
5,0x801F9D44,9,0x801BEB90,60,114,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,10,0x801BEBC4,66,114,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
5,0x801F9D44,11,0x801BEBF8,72,114,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
5,0x801F9D44,12,0x801BEC2C,36,130,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,13,0x801BEC60,42,130,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
5,0x801F9D44,14,0x801BEC94,48,130,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
5,0x801F9D44,15,0x801BECC8,54,130,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
5,0x801F9D44,16,0x801BECFC,60,130,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,17,0x801BED30,66,130,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
5,0x801F9D44,18,0x801BED64,72,130,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
5,0x801F9D44,19,0x801BED98,36,146,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
5,0x801F9D44,20,0x801BEDCC,42,146,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
5,0x801F9D44,21,0x801BEE00,80,146,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,22,0x801BEE34,86,146,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
5,0x801F9D44,23,0x801BEE68,36,162,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,24,0x801BEE9C,42,162,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
5,0x801F9D44,25,0x801BEED0,80,162,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,26,0x801BEF04,86,162,244,192,6,16,0x7FC2,2,966,4,compact_strip_u_plus_4
5,0x801F9D44,27,0x801BEF38,80,98,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,28,0x801BEF6C,86,98,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
5,0x801F9D44,29,0x801BEFA0,36,178,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,30,0x801BEFD4,42,178,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,31,0x801BF008,48,178,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
5,0x801F9D44,32,0x801BF03C,54,178,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
5,0x801F9D44,33,0x801BF070,60,178,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
5,0x801F9D44,34,0x801BF0A4,66,178,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
5,0x801F9D44,35,0x801BF0D8,72,178,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,36,0x801BF10C,78,178,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,37,0x801BF140,84,178,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
5,0x801F9D44,38,0x801BF174,90,178,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
5,0x801F9D44,39,0x801BF1A8,96,178,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
5,0x801F9D44,40,0x801BF1DC,36,194,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,41,0x801BF210,42,194,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
5,0x801F9D44,42,0x801BF244,80,194,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,43,0x801BF278,86,194,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
5,0x801F9D44,44,0x801BF2AC,36,210,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,45,0x801BF2E0,42,210,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
5,0x801F9D44,46,0x801BF314,80,210,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,47,0x801BF348,86,210,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
