state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,coordinate_mode
1,0x801F9D44,6,0x801BEAF4,122,32,192,0,16,16,0x7FC0,0,48,정,
1,0x801F9D44,7,0x801BEB28,136,32,176,48,16,16,0x7FC1,1,225,비,
1,0x801F9D44,8,0x801BEB5C,150,32,80,16,16,16,0x7FC2,2,82,한,
1,0x801F9D44,9,0x801BEB90,164,32,160,32,16,16,0x7FC0,0,160, ,
1,0x801F9D44,10,0x801BEBC4,170,32,192,0,16,16,0x7FC1,1,49,거,
1,0x801F9D44,11,0x801BEBF8,184,32,0,0,16,16,0x7FC3,3,3,지,
1,0x801F9D44,12,0x801BEC2C,198,32,224,32,16,16,0x7FC2,2,178,",",
1,0x801F9D44,13,0x801BEC60,212,32,160,32,16,16,0x7FC0,0,160, ,
1,0x801F9D44,14,0x801BEC94,218,32,80,96,16,16,0x7FC1,1,381,살,
1,0x801F9D44,15,0x801BECC8,232,32,128,0,16,16,0x7FC3,3,35,기,
1,0x801F9D44,16,0x801BECFC,246,32,160,32,16,16,0x7FC0,0,160, ,
1,0x801F9D44,17,0x801BED30,252,32,208,48,16,16,0x7FC0,0,232,좋,
1,0x801F9D44,18,0x801BED64,46,48,16,16,16,16,0x7FC0,0,64,게,
1,0x801F9D44,19,0x801BED98,60,48,128,0,16,16,0x7FC0,0,32,.,
2,0x801F031C,0,0x801EFC9C,97,122,96,80,16,16,0x7FC3,3,327,팔,
2,0x801F031C,1,0x801EFCD0,111,122,128,96,16,16,0x7FC3,3,395,렌,
2,0x801F031C,2,0x801EFD04,125,122,160,0,16,16,0x7FC0,0,40,시,
2,0x801F031C,3,0x801EFD38,139,122,32,0,16,16,0x7FC0,0,8,아,
2,0x801F031C,4,0x801EFD6C,153,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F031C,5,0x801EFDA0,159,122,0,0,16,16,0x7FC3,3,3,지,
2,0x801F031C,6,0x801EFDD4,173,122,96,0,16,16,0x7FC0,0,24,하,
2,0x801F031C,7,0x801EFE08,187,122,32,160,16,16,0x7FC1,1,609,창,
2,0x801F031C,8,0x801EFE3C,201,122,96,0,16,16,0x7FC3,3,27,고,
2,0x801F0E18,0,0x801F0798,106,104,48,64,16,16,0x7FC3,3,255,저,
2,0x801F0E18,1,0x801F07CC,120,104,96,16,16,16,0x7FC1,1,85,장,
2,0x801F0E18,2,0x801F0800,134,104,96,0,16,16,0x7FC0,0,24,하,
2,0x801F0E18,3,0x801F0834,148,104,160,0,16,16,0x7FC0,0,40,시,
2,0x801F0E18,4,0x801F0868,162,104,80,16,16,16,0x7FC3,3,83,겠,
2,0x801F0E18,5,0x801F089C,176,104,176,0,16,16,0x7FC0,0,44,습,
2,0x801F0E18,6,0x801F08D0,190,104,16,0,16,16,0x7FC2,2,6,니,
2,0x801F0E18,7,0x801F0904,204,104,224,0,16,16,0x7FC2,2,58,까,
2,0x801F0E18,8,0x801F0938,218,104,112,48,16,16,0x7FC0,0,208,?,
2,0x801F0E18,9,0x801F096C,102,122,112,32,16,16,0x7FC2,2,150,예,
2,0x801F0E18,10,0x801F09A0,116,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,11,0x801F09D4,122,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,12,0x801F0A08,128,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,13,0x801F0A3C,134,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,14,0x801F0A70,140,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,15,0x801F0AA4,146,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,16,0x801F0AD8,152,122,32,0,16,16,0x7FC0,0,8,아,
2,0x801F0E18,17,0x801F0B0C,166,122,16,0,16,16,0x7FC2,2,6,니,
2,0x801F0E18,18,0x801F0B40,180,122,160,0,16,16,0x7FC3,3,43,요,
2,0x801F9D44,0,0x801BE9BC,46,32,32,32,16,16,0x7FC1,1,129,병,
2,0x801F9D44,1,0x801BE9F0,60,32,192,0,16,16,0x7FC3,3,51,사,
2,0x801F9D44,2,0x801BEA24,74,32,144,0,16,16,0x7FC2,2,38,3,
2,0x801F9D44,3,0x801BEA58,88,32,160,48,16,16,0x7FC1,1,221,:,
2,0x801F9D44,4,0x801BEA8C,102,32,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,5,0x801BEAC0,108,32,160,48,16,16,0x7FC0,0,220,이,
2,0x801F9D44,6,0x801BEAF4,122,32,208,0,16,16,0x7FC2,2,54,대,
2,0x801F9D44,7,0x801BEB28,136,32,160,48,16,16,0x7FC3,3,223,로,
2,0x801F9D44,8,0x801BEB5C,150,32,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,9,0x801BEB90,156,32,48,64,16,16,0x7FC0,0,252,두,
2,0x801F9D44,10,0x801BEBC4,170,32,224,0,16,16,0x7FC1,1,57,면,
2,0x801F9D44,11,0x801BEBF8,184,32,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,12,0x801BEC2C,190,32,0,16,16,16,0x7FC0,0,60,우,
2,0x801F9D44,13,0x801BEC60,204,32,176,0,16,16,0x7FC1,1,45,리,
2,0x801F9D44,14,0x801BEC94,218,32,32,0,16,16,0x7FC3,3,11,가,
2,0x801F9D44,15,0x801BECC8,232,32,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,16,0x801BECFC,238,32,32,0,16,16,0x7FC0,0,8,아,
2,0x801F9D44,17,0x801BED30,252,32,128,16,16,16,0x7FC2,2,94,무,
2,0x801F9D44,18,0x801BED64,46,48,80,0,16,16,0x7FC3,3,23,것,
2,0x801F9D44,19,0x801BED98,60,48,192,0,16,16,0x7FC2,2,50,도,
2,0x801F9D44,20,0x801BEDCC,74,48,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,21,0x801BEE00,80,48,96,0,16,16,0x7FC0,0,24,하,
2,0x801F9D44,22,0x801BEE34,94,48,0,0,16,16,0x7FC3,3,3,지,
2,0x801F9D44,23,0x801BEE68,108,48,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,24,0x801BEE9C,114,48,224,16,16,16,0x7FC3,3,119,않,
2,0x801F9D44,25,0x801BEED0,128,48,32,0,16,16,0x7FC0,0,8,아,
2,0x801F9D44,26,0x801BEF04,142,48,192,0,16,16,0x7FC2,2,50,도,
2,0x801F9D44,27,0x801BEF38,156,48,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,28,0x801BEF6C,162,48,96,32,16,16,0x7FC3,3,147,안,
2,0x801F9D44,29,0x801BEFA0,176,48,48,0,16,16,0x7FC1,1,13,에,
2,0x801F9D44,30,0x801BEFD4,190,48,144,0,16,16,0x7FC0,0,36,서,
2,0x801F9D44,31,0x801BF008,204,48,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,32,0x801BF03C,210,48,128,16,16,16,0x7FC2,2,94,무,
2,0x801F9D44,33,0x801BF070,224,48,64,32,16,16,0x7FC0,0,136,너,
2,0x801F9D44,34,0x801BF0A4,238,48,64,80,16,16,0x7FC2,2,318,져,
2,0x801F9D44,35,0x801BF0D8,252,48,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,36,0x801BF10C,258,48,96,96,16,16,0x7FC1,1,385,갈,
2,0x801F9D44,37,0x801BF140,46,64,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,38,0x801BF174,52,64,192,0,16,16,0x7FC1,1,49,거,
2,0x801F9D44,39,0x801BF1A8,66,64,48,16,16,16,0x7FC0,0,72,야,
2,0x801F9D44,40,0x801BF1DC,80,64,128,0,16,16,0x7FC0,0,32,.,
3,0x801F031C,0,0x801EFC9C,38,116,160,192,16,16,0x7FC3,3,763,독,
3,0x801F031C,1,0x801EFCD0,52,116,160,32,16,16,0x7FC0,0,160, ,
3,0x801F031C,2,0x801EFD04,58,116,176,16,16,16,0x7FC3,3,107,부,
3,0x801F031C,3,0x801EFD38,72,116,96,0,16,16,0x7FC1,1,25,여,
3,0x801F1DB4,0,0x801F1A74,44,89,160,192,16,16,0x7FC3,3,763,독,
3,0x801F1DB4,1,0x801F1AA8,58,89,224,0,16,16,0x7FC0,0,56,초,
3,0x801F1DB4,2,0x801F1ADC,76,91,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F1DB4,3,0x801F1B10,82,91,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
3,0x801F1DB4,4,0x801F1B44,88,91,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
3,0x801F9D44,0,0x801BE9BC,108,63,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,1,0x801BE9F0,114,63,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
3,0x801F9D44,2,0x801BEA24,120,63,244,208,6,16,0x7FC0,0,968,6,compact_strip_u_plus_4
3,0x801F9D44,3,0x801BEA58,126,63,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
3,0x801F9D44,4,0x801BEA8C,132,63,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,5,0x801BEAC0,138,63,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
3,0x801F9D44,6,0x801BEAF4,144,63,244,208,6,16,0x7FC0,0,968,6,compact_strip_u_plus_4
3,0x801F9D44,7,0x801BEB28,108,79,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,8,0x801BEB5C,114,79,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
3,0x801F9D44,9,0x801BEB90,120,79,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
3,0x801F9D44,10,0x801BEBC4,126,79,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
3,0x801F9D44,11,0x801BEBF8,132,79,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,12,0x801BEC2C,138,79,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
3,0x801F9D44,13,0x801BEC60,144,79,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
4,0x801F9D44,0,0x801BE9BC,18,30,128,128,16,16,0x7FC1,1,513,최,
4,0x801F9D44,1,0x801BE9F0,32,30,208,0,16,16,0x7FC2,2,54,대,
4,0x801F9D44,2,0x801BEA24,46,30,160,32,16,16,0x7FC0,0,160, ,
4,0x801F9D44,3,0x801BEA58,52,30,0,96,16,16,0x7FC3,3,363,체,
4,0x801F9D44,4,0x801BEA8C,66,30,80,64,16,16,0x7FC2,2,262,력,
4,0x801F9D44,5,0x801BEAC0,80,30,0,0,16,16,0x7FC2,2,2,이,
4,0x801F9D44,6,0x801BEAF4,94,30,128,32,16,16,0x7FC3,3,155,),
4,0x801F9D44,7,0x801BEB28,108,30,64,0,16,16,0x7FC3,3,19,어,
4,0x801F9D44,8,0x801BEB5C,122,30,64,32,16,16,0x7FC2,2,138,상,
4,0x801F9D44,9,0x801BEB90,136,30,176,16,16,16,0x7FC0,0,104,승,
5,0x801F031C,0,0x801EFC9C,125,122,32,0,16,16,0x7FC0,0,8,아,
5,0x801F031C,1,0x801EFCD0,139,122,96,16,16,16,0x7FC3,3,87,크,
5,0x801F031C,2,0x801EFD04,153,122,48,0,16,16,0x7FC2,2,14,의,
5,0x801F031C,3,0x801EFD38,167,122,160,32,16,16,0x7FC0,0,160, ,
5,0x801F031C,4,0x801EFD6C,173,122,96,112,16,16,0x7FC1,1,445,집,
5,0x801F9D44,0,0x801BE9BC,94,32,80,32,16,16,0x7FC1,1,141,위,
5,0x801F9D44,1,0x801BE9F0,108,32,96,64,16,16,0x7FC0,0,264,았,
5,0x801F9D44,2,0x801BEA24,122,32,80,16,16,16,0x7FC3,3,83,겠,
5,0x801F9D44,3,0x801BEA58,136,32,144,0,16,16,0x7FC1,1,37,은,
5,0x801F9D44,4,0x801BEA8C,150,32,112,0,16,16,0x7FC1,1,29,나,
5,0x801F9D44,5,0x801BEAC0,164,32,48,16,16,16,0x7FC2,2,74,뒤,
5,0x801F9D44,6,0x801BEAF4,178,32,144,0,16,16,0x7FC2,2,38,3,
5,0x801F9D44,7,0x801BEB28,192,32,160,0,16,16,0x7FC0,0,40,시,
5,0x801F9D44,8,0x801BEB5C,206,32,112,0,16,16,0x7FC2,2,30,있,
5,0x801F9D44,9,0x801BEB90,220,32,176,0,16,16,0x7FC0,0,44,습,
5,0x801F9D44,10,0x801BEBC4,234,32,208,0,16,16,0x7FC0,0,52,인,
5,0x801F9D44,11,0x801BEBF8,248,32,176,208,16,16,0x7FC2,2,826,벗,
5,0x801F9D44,12,0x801BEC2C,94,48,176,208,16,16,0x7FC2,2,826,벗,
5,0x801F9D44,13,0x801BEC60,108,48,224,0,16,16,0x7FC3,3,59,려,
6,0x801F031C,0,0x801EFC9C,125,122,32,0,16,16,0x7FC0,0,8,아,
6,0x801F031C,1,0x801EFCD0,139,122,96,16,16,16,0x7FC3,3,87,크,
6,0x801F031C,2,0x801EFD04,153,122,48,0,16,16,0x7FC2,2,14,의,
6,0x801F031C,3,0x801EFD38,167,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F031C,4,0x801EFD6C,173,122,96,112,16,16,0x7FC1,1,445,집,
6,0x801F9D44,0,0x801BE9BC,94,32,192,48,16,16,0x7FC3,3,231,쿠,
6,0x801F9D44,1,0x801BE9F0,108,32,192,48,16,16,0x7FC3,3,231,쿠,
6,0x801F9D44,2,0x801BEA24,122,32,176,64,16,16,0x7FC1,1,285,루,
6,0x801F9D44,3,0x801BEA58,136,32,224,32,16,16,0x7FC2,2,178,",",
6,0x801F9D44,4,0x801BEA8C,150,32,160,32,16,16,0x7FC0,0,160, ,
6,0x801F9D44,5,0x801BEAC0,156,32,144,80,16,16,0x7FC3,3,339,포,
6,0x801F9D44,6,0x801BEAF4,170,32,160,64,16,16,0x7FC3,3,283,코,
6,0x801F9D44,7,0x801BEB28,184,32,128,0,16,16,0x7FC0,0,32,.,
6,0x801F9D44,8,0x801BEB5C,198,32,160,32,16,16,0x7FC0,0,160, ,
6,0x801F9D44,9,0x801BEB90,204,32,80,0,16,16,0x7FC0,0,20,그,
6,0x801F9D44,10,0x801BEBC4,218,32,224,48,16,16,0x7FC1,1,237,래,
6,0x801F9D44,11,0x801BEBF8,232,32,192,0,16,16,0x7FC2,2,50,도,
6,0x801F9D44,12,0x801BEC2C,246,32,160,32,16,16,0x7FC0,0,160, ,
6,0x801F9D44,13,0x801BEC60,252,32,176,96,16,16,0x7FC0,0,404,따,
6,0x801F9D44,14,0x801BEC94,94,48,176,48,16,16,0x7FC0,0,224,라,
6,0x801F9D44,15,0x801BECC8,108,48,48,32,16,16,0x7FC3,3,135,와,
6,0x801F9D44,16,0x801BECFC,122,48,160,32,16,16,0x7FC0,0,160, ,
6,0x801F9D44,17,0x801BED30,128,48,192,80,16,16,0x7FC0,0,348,줄,
6,0x801F9D44,18,0x801BED64,142,48,224,48,16,16,0x7FC1,1,237,래,
6,0x801F9D44,19,0x801BED98,156,48,160,48,16,16,0x7FC2,2,222,?,
