state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,coordinate_mode
2,0x801F0E18,15,0x801F0AA4,146,122,160,32,16,16,0x7FC0,0,160, ,
2,0x801F0E18,16,0x801F0AD8,152,122,32,0,16,16,0x7FC0,0,8,아,
2,0x801F0E18,17,0x801F0B0C,166,122,16,0,16,16,0x7FC2,2,6,니,
2,0x801F0E18,18,0x801F0B40,180,122,160,0,16,16,0x7FC3,3,43,요,
2,0x801F9D44,0,0x801BE9BC,94,32,208,48,16,16,0x7FC0,0,232,좋,
2,0x801F9D44,1,0x801BE9F0,108,32,32,0,16,16,0x7FC0,0,8,아,
2,0x801F9D44,2,0x801BEA24,122,32,80,192,16,16,0x7FC1,1,741,!,
2,0x801F9D44,3,0x801BEA58,136,32,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,4,0x801BEA8C,142,32,0,16,16,16,0x7FC0,0,60,우,
2,0x801F9D44,5,0x801BEAC0,156,32,0,80,16,16,0x7FC2,2,302,선,
2,0x801F9D44,6,0x801BEAF4,170,32,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,7,0x801BEB28,176,32,64,16,16,16,0x7FC2,2,78,전,
2,0x801F9D44,8,0x801BEB5C,190,32,128,0,16,16,0x7FC3,3,35,기,
2,0x801F9D44,9,0x801BEB90,204,32,208,0,16,16,0x7FC1,1,53,를,
2,0x801F9D44,10,0x801BEBC4,218,32,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,11,0x801BEBF8,224,32,48,32,16,16,0x7FC0,0,132,손,
2,0x801F9D44,12,0x801BEC2C,238,32,48,0,16,16,0x7FC1,1,13,에,
2,0x801F9D44,13,0x801BEC60,252,32,160,32,16,16,0x7FC0,0,160, ,
2,0x801F9D44,14,0x801BEC94,258,32,192,16,16,16,0x7FC2,2,110,넣,
2,0x801F9D44,15,0x801BECC8,94,48,144,0,16,16,0x7FC3,3,39,자,
2,0x801F9D44,16,0x801BECFC,108,48,128,0,16,16,0x7FC0,0,32,.,
3,0x801F031C,0,0x801EFC9C,138,116,80,192,16,16,0x7FC2,2,742,큰,
3,0x801F031C,1,0x801EFCD0,152,116,160,32,16,16,0x7FC0,0,160, ,
3,0x801F031C,2,0x801EFD04,158,116,64,80,16,16,0x7FC1,1,317,폭,
3,0x801F031C,3,0x801EFD38,172,116,208,48,16,16,0x7FC1,1,233,발,
3,0x801F031C,4,0x801EFD6C,186,116,160,32,16,16,0x7FC0,0,160, ,
3,0x801F031C,5,0x801EFDA0,192,116,144,64,16,16,0x7FC3,3,279,피,
3,0x801F031C,6,0x801EFDD4,206,116,160,0,16,16,0x7FC2,2,42,해,
3,0x801F1DB4,0,0x801F1A74,143,108,80,192,16,16,0x7FC2,2,742,큰,
3,0x801F1DB4,1,0x801F1AA8,157,108,160,32,16,16,0x7FC0,0,160, ,
3,0x801F1DB4,2,0x801F1ADC,163,108,64,80,16,16,0x7FC1,1,317,폭,
3,0x801F1DB4,3,0x801F1B10,177,108,32,112,16,16,0x7FC0,0,428,탄,
3,0x801F1DB4,4,0x801F1B44,195,109,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F1DB4,5,0x801F1B78,201,109,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
3,0x801F1DB4,6,0x801F1BAC,207,109,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
3,0x801F9D44,0,0x801BE9BC,76,159,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,1,0x801BE9F0,82,159,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
3,0x801F9D44,2,0x801BEA24,88,159,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
3,0x801F9D44,3,0x801BEA58,94,159,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
3,0x801F9D44,4,0x801BEA8C,100,159,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,5,0x801BEAC0,106,159,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
3,0x801F9D44,6,0x801BEAF4,112,159,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
3,0x801F9D44,7,0x801BEB28,76,175,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,8,0x801BEB5C,82,175,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
3,0x801F9D44,9,0x801BEB90,88,175,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
3,0x801F9D44,10,0x801BEBC4,94,175,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
3,0x801F9D44,11,0x801BEBF8,100,175,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,12,0x801BEC2C,106,175,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
3,0x801F9D44,13,0x801BEC60,112,175,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
4,0x801F031C,0,0x801EFC9C,88,109,16,64,16,16,0x7FC1,1,245,용,
4,0x801F031C,1,0x801EFCD0,102,109,224,208,16,16,0x7FC1,1,837,암,
4,0x801F031C,2,0x801EFD04,116,109,64,16,16,16,0x7FC1,1,77,으,
4,0x801F031C,3,0x801EFD38,130,109,128,48,16,16,0x7FC0,0,212,로,
4,0x801F031C,4,0x801EFD6C,144,109,160,32,16,16,0x7FC0,0,160, ,
4,0x801F031C,5,0x801EFDA0,150,109,192,48,16,16,0x7FC0,0,228,적,
4,0x801F031C,6,0x801EFDD4,164,109,48,0,16,16,0x7FC1,1,13,에,
4,0x801F031C,7,0x801EFE08,178,109,16,16,16,16,0x7FC0,0,64,게,
4,0x801F031C,8,0x801EFE3C,192,109,160,32,16,16,0x7FC0,0,160, ,
4,0x801F031C,9,0x801EFE70,198,109,144,64,16,16,0x7FC3,3,279,피,
4,0x801F031C,10,0x801EFEA4,212,109,160,0,16,16,0x7FC2,2,42,해,
4,0x801F0E18,0,0x801F0798,18,213,208,0,16,16,0x7FC2,2,54,대,
4,0x801F0E18,1,0x801F07CC,32,213,64,32,16,16,0x7FC2,2,138,상,
4,0x801F0E18,2,0x801F0800,46,213,160,32,16,16,0x7FC0,0,160, ,
4,0x801F0E18,3,0x801F0834,52,213,16,32,16,16,0x7FC3,3,127,변,
4,0x801F0E18,4,0x801F0868,66,213,160,16,16,16,0x7FC3,3,103,경,
4,0x801F1DB4,0,0x801F1A74,162,72,128,32,16,16,0x7FC2,2,154,번,
4,0x801F1DB4,1,0x801F1AA8,176,72,160,32,16,16,0x7FC0,0,160, ,
4,0x801F1DB4,2,0x801F1ADC,182,72,80,0,16,16,0x7FC0,0,20,그,
4,0x801F1DB4,3,0x801F1B10,196,72,80,32,16,16,0x7FC2,2,142,라,
4,0x801F1DB4,4,0x801F1B44,210,72,48,32,16,16,0x7FC1,1,133,운,
4,0x801F1DB4,5,0x801F1B78,224,72,80,0,16,16,0x7FC2,2,22,드,
5,0x801F031C,0,0x801EFC9C,125,120,32,0,16,16,0x7FC0,0,8,아,
5,0x801F031C,1,0x801EFCD0,139,120,96,16,16,16,0x7FC3,3,87,크,
5,0x801F031C,2,0x801EFD04,153,120,48,0,16,16,0x7FC2,2,14,의,
5,0x801F031C,3,0x801EFD38,167,120,160,32,16,16,0x7FC0,0,160, ,
5,0x801F031C,4,0x801EFD6C,173,120,96,112,16,16,0x7FC1,1,445,집,
5,0x801F9D44,0,0x801BE9BC,46,32,176,96,16,16,0x7FC1,1,405,앞,
5,0x801F9D44,1,0x801BE9F0,60,32,64,16,16,16,0x7FC1,1,77,으,
5,0x801F9D44,2,0x801BEA24,74,32,160,48,16,16,0x7FC3,3,223,로,
5,0x801F9D44,3,0x801BEA58,88,32,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,4,0x801BEA8C,94,32,16,32,16,16,0x7FC1,1,125,네,
5,0x801F9D44,5,0x801BEAC0,108,32,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,6,0x801BEAF4,114,32,96,0,16,16,0x7FC1,1,25,여,
5,0x801F9D44,7,0x801BEB28,128,32,112,64,16,16,0x7FC0,0,268,행,
5,0x801F9D44,8,0x801BEB5C,142,32,48,0,16,16,0x7FC1,1,13,에,
5,0x801F9D44,9,0x801BEB90,156,32,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,10,0x801BEBC4,162,32,192,0,16,16,0x7FC2,2,50,도,
5,0x801F9D44,11,0x801BEBF8,176,32,112,80,16,16,0x7FC3,3,331,움,
5,0x801F9D44,12,0x801BEC2C,190,32,160,48,16,16,0x7FC0,0,220,이,
5,0x801F9D44,13,0x801BEC60,204,32,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,14,0x801BEC94,210,32,64,112,16,16,0x7FC0,0,436,될,
5,0x801F9D44,15,0x801BECC8,224,32,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,16,0x801BECFC,230,32,48,144,16,16,0x7FC0,0,552,옛,
5,0x801F9D44,17,0x801BED30,244,32,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,18,0x801BED64,250,32,64,16,16,16,0x7FC2,2,78,전,
5,0x801F9D44,19,0x801BED98,46,48,128,0,16,16,0x7FC3,3,35,기,
5,0x801F9D44,20,0x801BEDCC,60,48,16,0,16,16,0x7FC1,1,5,는,
5,0x801F9D44,21,0x801BEE00,74,48,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,22,0x801BEE34,80,48,32,32,16,16,0x7FC2,2,130,토,
5,0x801F9D44,23,0x801BEE68,94,48,0,16,16,16,0x7FC0,0,60,우,
5,0x801F9D44,24,0x801BEE9C,108,48,96,96,16,16,0x7FC2,2,386,빌,
5,0x801F9D44,25,0x801BEED0,122,48,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,26,0x801BEF04,128,48,96,32,16,16,0x7FC3,3,147,안,
5,0x801F9D44,27,0x801BEF38,142,48,96,80,16,16,0x7FC0,0,324,쪽,
5,0x801F9D44,28,0x801BEF6C,156,48,48,0,16,16,0x7FC2,2,14,의,
5,0x801F9D44,29,0x801BEFA0,170,48,160,32,16,16,0x7FC0,0,160, ,
5,0x801F9D44,30,0x801BEFD4,176,48,160,32,16,16,0x7FC0,0,160, ,
6,0x801F031C,0,0x801EFC9C,111,120,32,16,16,16,0x7FC1,1,69,오,
6,0x801F031C,1,0x801EFCD0,125,120,192,16,16,16,0x7FC3,3,111,르,
6,0x801F031C,2,0x801EFD04,139,120,128,64,16,16,0x7FC3,3,275,카,
6,0x801F031C,3,0x801EFD38,153,120,176,0,16,16,0x7FC3,3,47,스,
6,0x801F031C,4,0x801EFD6C,167,120,160,32,16,16,0x7FC0,0,160, ,
6,0x801F031C,5,0x801EFDA0,173,120,96,64,16,16,0x7FC3,3,267,언,
6,0x801F031C,6,0x801EFDD4,187,120,112,16,16,16,0x7FC1,1,89,덕,
6,0x801F0E18,0,0x801F0798,106,104,48,64,16,16,0x7FC3,3,255,저,
6,0x801F0E18,1,0x801F07CC,120,104,96,16,16,16,0x7FC1,1,85,장,
6,0x801F0E18,2,0x801F0800,134,104,96,0,16,16,0x7FC0,0,24,하,
6,0x801F0E18,3,0x801F0834,148,104,160,0,16,16,0x7FC0,0,40,시,
6,0x801F0E18,4,0x801F0868,162,104,80,16,16,16,0x7FC3,3,83,겠,
6,0x801F0E18,5,0x801F089C,176,104,176,0,16,16,0x7FC0,0,44,습,
6,0x801F0E18,6,0x801F08D0,190,104,16,0,16,16,0x7FC2,2,6,니,
6,0x801F0E18,7,0x801F0904,204,104,224,0,16,16,0x7FC2,2,58,까,
6,0x801F0E18,8,0x801F0938,218,104,112,48,16,16,0x7FC0,0,208,?,
6,0x801F0E18,9,0x801F096C,102,122,112,32,16,16,0x7FC2,2,150,예,
6,0x801F0E18,10,0x801F09A0,116,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,11,0x801F09D4,122,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,12,0x801F0A08,128,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,13,0x801F0A3C,134,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,14,0x801F0A70,140,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,15,0x801F0AA4,146,122,160,32,16,16,0x7FC0,0,160, ,
6,0x801F0E18,16,0x801F0AD8,152,122,32,0,16,16,0x7FC0,0,8,아,
6,0x801F0E18,17,0x801F0B0C,166,122,16,0,16,16,0x7FC2,2,6,니,
6,0x801F0E18,18,0x801F0B40,180,122,160,0,16,16,0x7FC3,3,43,요,
7,0x801F031C,0,0x801EFC9C,111,120,32,16,16,16,0x7FC1,1,69,오,
7,0x801F031C,1,0x801EFCD0,125,120,192,16,16,16,0x7FC3,3,111,르,
7,0x801F031C,2,0x801EFD04,139,120,128,64,16,16,0x7FC3,3,275,카,
7,0x801F031C,3,0x801EFD38,153,120,176,0,16,16,0x7FC3,3,47,스,
7,0x801F031C,4,0x801EFD6C,167,120,160,32,16,16,0x7FC0,0,160, ,
7,0x801F031C,5,0x801EFDA0,173,120,96,64,16,16,0x7FC3,3,267,언,
7,0x801F031C,6,0x801EFDD4,187,120,112,16,16,16,0x7FC1,1,89,덕,
7,0x801F0E18,0,0x801F0798,106,104,48,64,16,16,0x7FC3,3,255,저,
7,0x801F0E18,1,0x801F07CC,120,104,96,16,16,16,0x7FC1,1,85,장,
7,0x801F0E18,2,0x801F0800,134,104,96,0,16,16,0x7FC0,0,24,하,
7,0x801F0E18,3,0x801F0834,148,104,160,0,16,16,0x7FC0,0,40,시,
7,0x801F0E18,4,0x801F0868,162,104,80,16,16,16,0x7FC3,3,83,겠,
7,0x801F0E18,5,0x801F089C,176,104,176,0,16,16,0x7FC0,0,44,습,
7,0x801F0E18,6,0x801F08D0,190,104,16,0,16,16,0x7FC2,2,6,니,
7,0x801F0E18,7,0x801F0904,204,104,224,0,16,16,0x7FC2,2,58,까,
7,0x801F0E18,8,0x801F0938,218,104,112,48,16,16,0x7FC0,0,208,?,
7,0x801F0E18,9,0x801F096C,102,122,112,32,16,16,0x7FC2,2,150,예,
7,0x801F0E18,10,0x801F09A0,116,122,160,32,16,16,0x7FC0,0,160, ,
7,0x801F0E18,11,0x801F09D4,122,122,160,32,16,16,0x7FC0,0,160, ,
7,0x801F0E18,12,0x801F0A08,128,122,160,32,16,16,0x7FC0,0,160, ,
7,0x801F0E18,13,0x801F0A3C,134,122,160,32,16,16,0x7FC0,0,160, ,
7,0x801F0E18,14,0x801F0A70,140,122,160,32,16,16,0x7FC0,0,160, ,
7,0x801F0E18,15,0x801F0AA4,146,122,160,32,16,16,0x7FC0,0,160, ,
7,0x801F0E18,16,0x801F0AD8,152,122,32,0,16,16,0x7FC0,0,8,아,
7,0x801F0E18,17,0x801F0B0C,166,122,16,0,16,16,0x7FC2,2,6,니,
7,0x801F0E18,18,0x801F0B40,180,122,160,0,16,16,0x7FC3,3,43,요,
7,0x801F9D44,0,0x801BE9BC,46,32,208,16,16,16,0x7FC1,1,113,돌,
7,0x801F9D44,1,0x801BE9F0,60,32,48,0,16,16,0x7FC1,1,13,에,
7,0x801F9D44,2,0x801BEA24,74,32,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,3,0x801BEA58,80,32,224,112,16,16,0x7FC2,2,478,잠,
7,0x801F9D44,4,0x801BEA8C,94,32,64,64,16,16,0x7FC1,1,257,든,
7,0x801F9D44,5,0x801BEAC0,108,32,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,6,0x801BEAF4,114,32,128,0,16,16,0x7FC3,3,35,기,
7,0x801F9D44,7,0x801BEB28,128,32,0,80,16,16,0x7FC1,1,301,억,
7,0x801F9D44,8,0x801BEB5C,142,32,48,0,16,16,0x7FC0,0,12,을,
7,0x801F9D44,9,0x801BEB90,156,32,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,10,0x801BEBC4,162,32,32,0,16,16,0x7FC0,0,8,아,
7,0x801F9D44,11,0x801BEBF8,176,32,16,0,16,16,0x7FC1,1,5,는,
7,0x801F9D44,12,0x801BEC2C,190,32,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,13,0x801BEC60,196,32,144,0,16,16,0x7FC3,3,39,자,
7,0x801F9D44,14,0x801BEC94,210,32,96,0,16,16,0x7FC1,1,25,여,
7,0x801F9D44,15,0x801BECC8,224,32,224,32,16,16,0x7FC2,2,178,",",
7,0x801F9D44,16,0x801BECFC,238,32,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,17,0x801BED30,244,32,80,0,16,16,0x7FC0,0,20,그,
7,0x801F9D44,18,0x801BED64,258,32,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,19,0x801BED98,46,48,208,16,16,16,0x7FC3,3,115,힘,
7,0x801F9D44,20,0x801BEDCC,60,48,64,16,16,16,0x7FC1,1,77,으,
7,0x801F9D44,21,0x801BEE00,74,48,160,48,16,16,0x7FC3,3,223,로,
7,0x801F9D44,22,0x801BEE34,88,48,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,23,0x801BEE68,94,48,32,16,16,16,0x7FC2,2,70,내,
7,0x801F9D44,24,0x801BEE9C,108,48,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,25,0x801BEED0,114,48,64,160,16,16,0x7FC2,2,618,뜻,
7,0x801F9D44,26,0x801BEF04,128,48,48,0,16,16,0x7FC1,1,13,에,
7,0x801F9D44,27,0x801BEF38,142,48,160,32,16,16,0x7FC0,0,160, ,
7,0x801F9D44,28,0x801BEF6C,148,48,64,128,16,16,0x7FC1,1,497,응,
7,0x801F9D44,29,0x801BEFA0,162,48,128,160,16,16,0x7FC2,2,634,답,
