state,source_file,match_ratio,marker,ram_marker_offset,ram_payload_start,file_payload_start,end_exclusive,length,prefix_kind,payload_hex
slot3.state.bin,22/S2053.DAT,0.850446,0x19,0x11725E,0x117260,0x47A60,0x47A88,40,none,5e 5d 25 e6 01 1b 1b 30 28 1d 1b 20 37 e6 01 88 de 1d 1b 1d 3e 2e 1c 7e 83 1c 61 30 e6 01 de 16 43 32 1f 1c 35 20 33 37
slot3.state.bin,22/S2053.DAT,0.850446,0x19,0x1172BE,0x1172C0,0x47AC0,0x47AD6,22,none,5e 5d 25 e6 01 45 27 33 dd 4f 7a 2f 91 29 21 dd 6c 20 29 1f 1d 37
slot3.state.bin,22/S2053.DAT,0.850446,0x19,0x11730C,0x11730E,0x47B0E,0x47B47,57,none,5e 5d 25 e6 01 30 28 24 2e 1c 88 b0 1e 20 49 1f e6 01 5b cd dd 1a 5a 09 59 1b 7d 45 0a 2f 24 3b 27 46 23 e6 01 3a 2a 1e 21 38 33 3b 26 36 9f 26 1c 4a 48 2a df 61 df 61 37
slot3.state.bin,22/S2053.DAT,0.850446,0x19,0x11737E,0x117380,0x47B80,0x47BAC,44,none,5e 5d 25 e6 01 41 1c ae 23 24 2e 1c 5e 23 dd 07 43 22 dd 07 dd ec 36 e6 01 43 1e 1c dd 4b 23 45 1b 21 b0 3a 1d 49 32 58 1d 33 2d 37
slot4.state.bin,22/S2053.DAT,0.850446,0x19,0x1170CC,0x1170CE,0x478CE,0x478E7,25,none,5e 5d 25 e6 01 3d 3e 6a 24 5f 34 47 62 31 2f de 60 1b 28 33 29 21 3e 32 1f
slot4.state.bin,22/S2053.DAT,0.850446,0x17,0x117124,0x117128,0x47928,0x4793B,19,control_0000,ad 83 1c 61 2a e6 01 43 20 29 21 38 33 46 27 1e 1f 20 3c
slot4.state.bin,22/S2053.DAT,0.850446,0x19,0x117178,0x11717A,0x4797A,0x47988,14,none,50 8b 25 e6 01 43 20 29 1f 20 35 36 02 3c
slot4.state.bin,22/S2053.DAT,0.850446,0x19,0x1171B8,0x1171BA,0x479BA,0x479DA,32,none,50 8b 25 e6 01 3b 27 46 1c b0 1e 21 1b 22 3b c4 2f e6 01 54 1d 1f 35 36 9f 29 21 1b 22 1c 35 37
slot4.state.bin,22/S2053.DAT,0.850446,0x19,0x11721C,0x11721E,0x47A1E,0x47A2D,15,none,5e 5d 25 e6 01 40 51 1d 1b 20 42 34 81 53 02
slot4.state.bin,22/S2053.DAT,0.850446,0x19,0x11725E,0x117260,0x47A60,0x47A88,40,none,5e 5d 25 e6 01 1b 1b 30 28 1d 1b 20 37 e6 01 88 de 1d 1b 1d 3e 2e 1c 7e 83 1c 61 30 e6 01 de 16 43 32 1f 1c 35 20 33 37
slot4.state.bin,22/S2053.DAT,0.850446,0x19,0x1172BE,0x1172C0,0x47AC0,0x47AD6,22,none,5e 5d 25 e6 01 45 27 33 dd 4f 7a 2f 91 29 21 dd 6c 20 29 1f 1d 37
slot4.state.bin,22/S2053.DAT,0.850446,0x19,0x11730C,0x11730E,0x47B0E,0x47B47,57,none,5e 5d 25 e6 01 30 28 24 2e 1c 88 b0 1e 20 49 1f e6 01 5b cd dd 1a 5a 09 59 1b 7d 45 0a 2f 24 3b 27 46 23 e6 01 3a 2a 1e 21 38 33 3b 26 36 9f 26 1c 4a 48 2a df 61 df 61 37
slot4.state.bin,22/S2053.DAT,0.850446,0x19,0x11737E,0x117380,0x47B80,0x47BAC,44,none,5e 5d 25 e6 01 41 1c ae 23 24 2e 1c 5e 23 dd 07 43 22 dd 07 dd ec 36 e6 01 43 1e 1c dd 4b 23 45 1b 21 b0 3a 1d 49 32 58 1d 33 2d 37
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x11707E,0x117080,0x47880,0x478BE,62,none,2e 1c 5e 1c 5d dd 5e 23 28 e6 01 dd 69 09 1b 23 1e 46 0a 23 47 78 6b 42 23 dd 37 58 32 1f e6 01 5b cd dd 1a 5a 23 dd b1 2b 22 dd 07 dd ec 2a e6 01 dd a8 dd 06 dd 07 46 33 32 21 1b 22 37
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x1170EE,0x1170F0,0x478F0,0x478F6,6,none,41 32 23 3d 22 36
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x117126,0x117128,0x47928,0x47952,42,none,20 45 21 24 52 1c 5d 2a 3b 79 39 1f 20 ca 39 e6 01 dd 26 dd 12 23 de 5e 39 24 dd 2f 2f 38 de 10 dd 7f 1e 3d 26 36 1e 1f 1f 51
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x117182,0x117184,0x47984,0x479A6,34,none,dd 2f 1c de 5d 39 2f 20 1b 24 e6 01 8e dd 20 24 52 dd a3 28 dd 40 dd 95 1e 21 1b 22 36 1b 26 1c 35 37
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x1171D6,0x1171D8,0x479D8,0x479F9,33,none,41 1c cf 23 24 dd 2f 20 33 52 1c ce 1c dd 79 43 39 2f e6 01 c6 33 3a 32 1f 43 8c 20 1d 52 dd 06 2a
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x11722A,0x11722C,0x47A2C,0x47A60,52,none,52 dd a3 1c dd 8f de 3b 09 1b 3a 2d 0a 2f 5b cd dd 1a 5a 23 45 51 e6 01 dd 2f 1c dd 97 09 3a 35 0a 51 1f 90 47 78 6b 42 23 dd b8 2f 1e 1f 36 1b 26 1c 35 37
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x117290,0x117292,0x47A92,0x47ABD,43,none,41 1e 21 24 41 1c 5b cd dd 1a 5a 28 24 e6 01 dd f0 99 52 dd a3 2a dd 40 dd 95 1c de 18 de af 09 44 44 0a 23 e6 01 7d 2d 1e 1f cf
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x1172EE,0x1172F0,0x47AF0,0x47B1F,47,none,dd 47 7e 23 3d 39 41 1c dd 0f dd 44 2f 36 20 32 e6 01 1f 35 7d 36 45 1c de 16 1b 36 1d 22 35 55 26 37 e6 01 36 24 dd 07 46 33 32 21 1b 22 37
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x117350,0x117352,0x47B52,0x47B7D,43,none,41 1c dd 07 dd ec 2f dd 27 4a 22 7e 1d 54 1b 1d 20 29 1f 37 e6 01 e4 3d 35 2a 24 43 1e 1c dd 4b 28 dd 27 4a 21 3b 29 1f 1c 35 37
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x1173AE,0x1173B0,0x47BB0,0x47BDC,44,none,41 1c dd 4b 28 24 13 11 da ae e6 01 43 2a 5e 36 1c 63 dd 54 2f 40 51 3a 59 22 1f 51 23 e6 01 dd 3a 53 64 31 7c 8a 56 20 49 21 74 44
slot5.state.bin,F/SF091.DAT,0.754464,0x19,0x11740C,0x11740E,0x47C0E,0x47C30,34,none,5c dd 14 31 dd 6d 1c dd 10 30 74 c4 dd 71 dd 92 23 1d 29 21 e6 01 1e 27 29 1f 1c 35 2a df 61 df 61 37
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x11707E,0x117080,0x47880,0x478BE,62,none,2e 1c 5e 1c 5d dd 5e 23 28 e6 01 dd 69 09 1b 23 1e 46 0a 23 47 78 6b 42 23 dd 37 58 32 1f e6 01 5b cd dd 1a 5a 23 dd b1 2b 22 dd 07 dd ec 2a e6 01 dd a8 dd 06 dd 07 46 33 32 21 1b 22 37
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x1170EE,0x1170F0,0x478F0,0x478F6,6,none,41 32 23 3d 22 36
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x117126,0x117128,0x47928,0x47952,42,none,20 45 21 24 52 1c 5d 2a 3b 79 39 1f 20 ca 39 e6 01 dd 26 dd 12 23 de 5e 39 24 dd 2f 2f 38 de 10 dd 7f 1e 3d 26 36 1e 1f 1f 51
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x117182,0x117184,0x47984,0x479A6,34,none,dd 2f 1c de 5d 39 2f 20 1b 24 e6 01 8e dd 20 24 52 dd a3 28 dd 40 dd 95 1e 21 1b 22 36 1b 26 1c 35 37
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x1171D6,0x1171D8,0x479D8,0x479F9,33,none,41 1c cf 23 24 dd 2f 20 33 52 1c ce 1c dd 79 43 39 2f e6 01 c6 33 3a 32 1f 43 8c 20 1d 52 dd 06 2a
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x11722A,0x11722C,0x47A2C,0x47A60,52,none,52 dd a3 1c dd 8f de 3b 09 1b 3a 2d 0a 2f 5b cd dd 1a 5a 23 45 51 e6 01 dd 2f 1c dd 97 09 3a 35 0a 51 1f 90 47 78 6b 42 23 dd b8 2f 1e 1f 36 1b 26 1c 35 37
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x117290,0x117292,0x47A92,0x47ABD,43,none,41 1e 21 24 41 1c 5b cd dd 1a 5a 28 24 e6 01 dd f0 99 52 dd a3 2a dd 40 dd 95 1c de 18 de af 09 44 44 0a 23 e6 01 7d 2d 1e 1f cf
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x1172EE,0x1172F0,0x47AF0,0x47B1F,47,none,dd 47 7e 23 3d 39 41 1c dd 0f dd 44 2f 36 20 32 e6 01 1f 35 7d 36 45 1c de 16 1b 36 1d 22 35 55 26 37 e6 01 36 24 dd 07 46 33 32 21 1b 22 37
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x117350,0x117352,0x47B52,0x47B7D,43,none,41 1c dd 07 dd ec 2f dd 27 4a 22 7e 1d 54 1b 1d 20 29 1f 37 e6 01 e4 3d 35 2a 24 43 1e 1c dd 4b 28 dd 27 4a 21 3b 29 1f 1c 35 37
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x1173AE,0x1173B0,0x47BB0,0x47BDC,44,none,41 1c dd 4b 28 24 13 11 da ae e6 01 43 2a 5e 36 1c 63 dd 54 2f 40 51 3a 59 22 1f 51 23 e6 01 dd 3a 53 64 31 7c 8a 56 20 49 21 74 44
slot6.state.bin,F/SF091.DAT,0.754464,0x19,0x11740C,0x11740E,0x47C0E,0x47C30,34,none,5c dd 14 31 dd 6d 1c dd 10 30 74 c4 dd 71 dd 92 23 1d 29 21 e6 01 1e 27 29 1f 1c 35 2a df 61 df 61 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1170C2,0x1170C4,0x478C4,0x478EE,42,none,5e 5d 25 e6 01 41 1c cf 24 dd 4b 1c dd ab 1e 1f 1c 2a e6 01 5b 52 dd a3 2a dd 40 dd 95 2b 22 5a 36 1b 26 91 dd 61 1d 1c 35 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117124,0x117126,0x47926,0x47940,26,none,50 8b 25 e6 01 5d 27 30 41 1c 3d 26 1d 7a 2f 38 26 3a 32 21 28 df 61 df 61 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117176,0x117178,0x47978,0x479B1,57,none,5e 5d 25 e6 01 5f 34 47 62 31 2a 3f 58 32 24 de fd de 68 1d 2e 36 2a dd 9b 3e c8 23 1d 29 21 dd 4b 1c 91 dd 61 36 24 2e 1c dd 07 dd ec 2a 9f 1b dd c4 2e 3a 32 22 1c 35 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1171E2,0x1171E4,0x479E4,0x47A13,47,none,5e 5d 25 e6 01 42 31 4e 3d 24 d7 d1 36 97 1f 39 30 dd 3a 53 64 31 7c 1c e6 01 5c dd 14 31 dd 6d 1c dd 10 23 74 44 dd 4b 2a 6e 2f a0 1f 20 24
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117244,0x117246,0x47A46,0x47A71,43,none,5e 5d 25 e6 01 41 1e 21 5b cd dd 1a 5a 2a 2e 1c 5e 1c 54 2e 23 3f 22 1c 20 54 26 2b 32 58 87 23 86 32 22 2e 36 2a 30 44 22 1c 20
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1172A2,0x1172A4,0x47AA4,0x47ABB,23,none,5e 5d 25 e6 01 41 32 2f dd 86 dd 35 21 44 21 dd 24 1e 1b 1c 4a 48 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x17,0x1172F8,0x1172FC,0x47AFC,0x47B0F,19,control_0100,5d cb 24 85 38 13 52 23 dd 82 74 3a 59 21 3e 35 3a 1b 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117358,0x11735A,0x47B5A,0x47B64,10,none,5e 5d 25 e6 01 3b 27 46 28 3c
slot7.state.bin,F/SF0B1.DAT,1.000000,0x17,0x11739A,0x11739E,0x47B9E,0x47BBD,31,control_0100,cd 90 60 8f 34 9b 2f dd a8 dd 06 dd 1e 22 8e dd 9c 1c de 01 30 4e 4e 53 36 38 26 1e 27 2b 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1173F4,0x1173F6,0x47BF6,0x47C13,29,none,5e 5d 25 e6 01 3b 27 46 2a 24 5c 71 dd 39 dd 03 53 1c dd a0 65 5c dd 5e 1c de 01 20 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x17,0x11744A,0x11744E,0x47C4E,0x47C62,20,control_0100,85 1c 61 28 24 5d dd 5e 35 49 1c 1f 51 1c 38 1c 30 28 1d 3e
slot7.state.bin,F/SF0B1.DAT,1.000000,0x17,0x117492,0x117496,0x47C96,0x47CBC,38,control_0100,dd 47 7e 36 61 2f dd ac 43 59 52 1c dd 93 9a 2f 45 3e 22 1f 51 1c 38 1c 36 dd 69 de 58 dd be 30 c6 39 27 1e 1f 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x17,0x1174EC,0x1174F0,0x47CF0,0x47CFF,15,control_0100,41 1c 7a 2f de 0c dd 92 1e 1f 1b 1c 30 2b 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117530,0x117532,0x47D32,0x47D48,22,none,50 8b 25 e6 01 3b 27 46 1c 3d 26 1d dd 88 de 01 2a df 61 df 61 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x11757E,0x117580,0x47D80,0x47DAF,47,none,5e 5d 25 e6 01 3d 20 55 26 37 e4 1f e6 01 14 52 30 dd 04 3e 2a 3d 1b 37 e6 01 dd 18 dd 4a 23 dd 72 74 de 0b 2f dd 3e dd e2 3a 59 21 3f 22 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1175E0,0x1175E2,0x47DE2,0x47DF0,14,none,5e 5d 25 e6 01 de 17 98 1e 21 3b 22 6a 37
slot7.state.bin,F/SF0B1.DAT,1.000000,0x17,0x117638,0x11763C,0x47E3C,0x47E45,9,control_0000,27 20 59 21 3e 35 3a 1b 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1170C2,0x1170C4,0x478C4,0x478EE,42,none,5e 5d 25 e6 01 41 1c cf 24 dd 4b 1c dd ab 1e 1f 1c 2a e6 01 5b 52 dd a3 2a dd 40 dd 95 2b 22 5a 36 1b 26 91 dd 61 1d 1c 35 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117124,0x117126,0x47926,0x47940,26,none,50 8b 25 e6 01 5d 27 30 41 1c 3d 26 1d 7a 2f 38 26 3a 32 21 28 df 61 df 61 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117176,0x117178,0x47978,0x479B1,57,none,5e 5d 25 e6 01 5f 34 47 62 31 2a 3f 58 32 24 de fd de 68 1d 2e 36 2a dd 9b 3e c8 23 1d 29 21 dd 4b 1c 91 dd 61 36 24 2e 1c dd 07 dd ec 2a 9f 1b dd c4 2e 3a 32 22 1c 35 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1171E2,0x1171E4,0x479E4,0x47A13,47,none,5e 5d 25 e6 01 42 31 4e 3d 24 d7 d1 36 97 1f 39 30 dd 3a 53 64 31 7c 1c e6 01 5c dd 14 31 dd 6d 1c dd 10 23 74 44 dd 4b 2a 6e 2f a0 1f 20 24
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117244,0x117246,0x47A46,0x47A71,43,none,5e 5d 25 e6 01 41 1e 21 5b cd dd 1a 5a 2a 2e 1c 5e 1c 54 2e 23 3f 22 1c 20 54 26 2b 32 58 87 23 86 32 22 2e 36 2a 30 44 22 1c 20
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1172A2,0x1172A4,0x47AA4,0x47ABB,23,none,5e 5d 25 e6 01 41 32 2f dd 86 dd 35 21 44 21 dd 24 1e 1b 1c 4a 48 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x17,0x1172F8,0x1172FC,0x47AFC,0x47B0F,19,control_0100,5d cb 24 85 38 13 52 23 dd 82 74 3a 59 21 3e 35 3a 1b 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117358,0x11735A,0x47B5A,0x47B64,10,none,5e 5d 25 e6 01 3b 27 46 28 3c
slot8.state.bin,F/SF0B1.DAT,1.000000,0x17,0x11739A,0x11739E,0x47B9E,0x47BBD,31,control_0100,cd 90 60 8f 34 9b 2f dd a8 dd 06 dd 1e 22 8e dd 9c 1c de 01 30 4e 4e 53 36 38 26 1e 27 2b 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1173F4,0x1173F6,0x47BF6,0x47C13,29,none,5e 5d 25 e6 01 3b 27 46 2a 24 5c 71 dd 39 dd 03 53 1c dd a0 65 5c dd 5e 1c de 01 20 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x17,0x11744A,0x11744E,0x47C4E,0x47C62,20,control_0100,85 1c 61 28 24 5d dd 5e 35 49 1c 1f 51 1c 38 1c 30 28 1d 3e
slot8.state.bin,F/SF0B1.DAT,1.000000,0x17,0x117492,0x117496,0x47C96,0x47CBC,38,control_0100,dd 47 7e 36 61 2f dd ac 43 59 52 1c dd 93 9a 2f 45 3e 22 1f 51 1c 38 1c 36 dd 69 de 58 dd be 30 c6 39 27 1e 1f 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x17,0x1174EC,0x1174F0,0x47CF0,0x47CFF,15,control_0100,41 1c 7a 2f de 0c dd 92 1e 1f 1b 1c 30 2b 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x117530,0x117532,0x47D32,0x47D48,22,none,50 8b 25 e6 01 3b 27 46 1c 3d 26 1d dd 88 de 01 2a df 61 df 61 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x11757E,0x117580,0x47D80,0x47DAF,47,none,5e 5d 25 e6 01 3d 20 55 26 37 e4 1f e6 01 14 52 30 dd 04 3e 2a 3d 1b 37 e6 01 dd 18 dd 4a 23 dd 72 74 de 0b 2f dd 3e dd e2 3a 59 21 3f 22 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x19,0x1175E0,0x1175E2,0x47DE2,0x47DF0,14,none,5e 5d 25 e6 01 de 17 98 1e 21 3b 22 6a 37
slot8.state.bin,F/SF0B1.DAT,1.000000,0x17,0x117638,0x11763C,0x47E3C,0x47E45,9,control_0000,27 20 59 21 3e 35 3a 1b 37
slot9.state.bin,23/S2081.DAT,0.876674,0x19,0x11708E,0x117090,0x47890,0x478BE,46,none,50 8b 25 e6 01 47 78 6b 42 5d 28 24 5c 71 dd 39 dd 03 53 1c 42 31 4e 36 1b 26 dd d9 da 23 5b cd dd 1a 5a 2f de 07 3a 59 22 3d 26 30 2b 37
slot9.state.bin,23/S2081.DAT,0.876674,0x19,0x1170EE,0x1170F0,0x478F0,0x4791A,42,none,dd ae 25 e6 01 3b 27 46 1c dd 88 df 3e df 44 2a 24 dd 47 7e 2f e6 01 51 dd 3d 51 3a 59 21 1e 27 29 1f 1c 30 28 1d 1b 1c 20 3c
slot9.state.bin,23/S2081.DAT,0.876674,0x19,0x11714A,0x11714C,0x4794C,0x47967,27,none,50 8b 25 e6 01 27 35 40 45 2a dd 47 7e 36 9d 27 29 1f 43 49 30 28 df 61 df 61 37
slot9.state.bin,23/S2081.DAT,0.876674,0x19,0x117198,0x11719A,0x4799A,0x479B0,22,none,50 8b 25 e6 01 40 45 28 dd 3a 53 64 31 7c 23 dd 01 20 1b 27 2b 37
slot9.state.bin,23/S2081.DAT,0.876674,0x19,0x1171E0,0x1171E2,0x479E2,0x479FC,26,none,dd ae 25 e6 01 3d 1e 24 bb 80 34 dd 89 ba 23 40 45 1c 61 2f de 38 3a 59 3d 26
slot9.state.bin,23/S2081.DAT,0.876674,0x19,0x11722C,0x11722E,0x47A2E,0x47A55,39,none,dd ae 25 e6 01 38 1e 24 40 45 2a 92 dd 49 1c dd 47 7e 35 36 c6 32 1f cf 1c e6 01 dd 8b 46 28 3f 22 1c 35 55 26 1d 3c
slot9.state.bin,23/S2081.DAT,0.876674,0x19,0x117286,0x117288,0x47A88,0x47A9B,19,none,50 8b 25 e6 01 28 29 24 dd 8b 46 21 79 dd 3d 1b 27 2b 37
