state,header,ordinal,packet_address,x,y,u,v,w,h,clut,plane,physical_index,char,coordinate_mode
2,0x801F9D44,31,0x801BF008,48,178,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
2,0x801F9D44,32,0x801BF03C,54,178,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
2,0x801F9D44,33,0x801BF070,60,178,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
2,0x801F9D44,34,0x801BF0A4,66,178,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
2,0x801F9D44,35,0x801BF0D8,72,178,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
2,0x801F9D44,36,0x801BF10C,78,178,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
2,0x801F9D44,37,0x801BF140,84,178,244,208,6,16,0x7FC1,1,969,7,compact_strip_u_plus_4
2,0x801F9D44,38,0x801BF174,90,178,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
2,0x801F9D44,39,0x801BF1A8,96,178,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
2,0x801F9D44,40,0x801BF1DC,36,194,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
2,0x801F9D44,41,0x801BF210,42,194,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
2,0x801F9D44,42,0x801BF244,80,194,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
2,0x801F9D44,43,0x801BF278,86,194,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
2,0x801F9D44,44,0x801BF2AC,36,210,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
2,0x801F9D44,45,0x801BF2E0,42,210,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
2,0x801F9D44,46,0x801BF314,80,210,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
2,0x801F9D44,47,0x801BF348,86,210,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
3,0x801F031C,0,0x801EFC9C,38,116,80,80,16,16,0x7FC1,1,321,레,
3,0x801F031C,1,0x801EFCD0,52,116,144,112,16,16,0x7FC2,2,458,벨,
3,0x801F031C,2,0x801EFD04,66,116,160,32,16,16,0x7FC0,0,160, ,
3,0x801F031C,3,0x801EFD38,72,116,48,16,16,16,0x7FC1,1,73,1,
3,0x801F031C,4,0x801EFD6C,86,116,160,32,16,16,0x7FC0,0,160, ,
3,0x801F031C,5,0x801EFDA0,92,116,64,32,16,16,0x7FC2,2,138,상,
3,0x801F031C,6,0x801EFDD4,106,116,176,16,16,16,0x7FC0,0,104,승,
3,0x801F1DB4,0,0x801F1A74,84,49,160,112,16,16,0x7FC3,3,463,넘,
3,0x801F1DB4,1,0x801F1AA8,98,49,32,64,16,16,0x7FC2,2,250,치,
3,0x801F1DB4,2,0x801F1ADC,112,49,16,0,16,16,0x7FC1,1,5,는,
3,0x801F1DB4,3,0x801F1B10,126,49,160,32,16,16,0x7FC0,0,160, ,
3,0x801F1DB4,4,0x801F1B44,132,49,224,80,16,16,0x7FC0,0,356,열,
3,0x801F1DB4,5,0x801F1B78,146,49,0,112,16,16,0x7FC0,0,420,매,
3,0x801F1DB4,6,0x801F1BAC,164,50,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F1DB4,7,0x801F1BE0,170,50,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
3,0x801F1DB4,8,0x801F1C14,176,50,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
3,0x801F9D44,0,0x801BE9BC,108,63,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,1,0x801BE9F0,114,63,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
3,0x801F9D44,2,0x801BEA24,120,63,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
3,0x801F9D44,3,0x801BEA58,126,63,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
3,0x801F9D44,4,0x801BEA8C,132,63,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,5,0x801BEAC0,138,63,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
3,0x801F9D44,6,0x801BEAF4,144,63,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
3,0x801F9D44,7,0x801BEB28,108,79,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,8,0x801BEB5C,114,79,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
3,0x801F9D44,9,0x801BEB90,120,79,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
3,0x801F9D44,10,0x801BEBC4,126,79,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
3,0x801F9D44,11,0x801BEBF8,132,79,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
3,0x801F9D44,12,0x801BEC2C,138,79,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
3,0x801F9D44,13,0x801BEC60,144,79,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
4,0x801F031C,0,0x801EFC9C,38,116,0,96,16,16,0x7FC3,3,363,체,
4,0x801F031C,1,0x801EFCD0,52,116,80,64,16,16,0x7FC2,2,262,력,
4,0x801F031C,2,0x801EFD04,66,116,160,32,16,16,0x7FC0,0,160, ,
4,0x801F031C,3,0x801EFD38,72,116,144,32,16,16,0x7FC2,2,158,6,
4,0x801F031C,4,0x801EFD6C,86,116,96,32,16,16,0x7FC0,0,144,0,
4,0x801F031C,5,0x801EFDA0,100,116,160,32,16,16,0x7FC0,0,160, ,
4,0x801F031C,6,0x801EFDD4,106,116,0,32,16,16,0x7FC1,1,121,회,
4,0x801F031C,7,0x801EFE08,120,116,64,96,16,16,0x7FC2,2,378,복,
4,0x801F1DB4,0,0x801F1A74,104,49,0,32,16,16,0x7FC1,1,121,회,
4,0x801F1DB4,1,0x801F1AA8,118,49,64,96,16,16,0x7FC2,2,378,복,
4,0x801F1DB4,2,0x801F1ADC,132,49,160,32,16,16,0x7FC0,0,160, ,
4,0x801F1DB4,3,0x801F1B10,138,49,224,80,16,16,0x7FC0,0,356,열,
4,0x801F1DB4,4,0x801F1B44,152,49,0,112,16,16,0x7FC0,0,420,매,
4,0x801F1DB4,5,0x801F1B78,170,50,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
4,0x801F1DB4,6,0x801F1BAC,176,50,244,176,6,16,0x7FC2,2,962,0,compact_strip_u_plus_4
4,0x801F1DB4,7,0x801F1BE0,182,50,244,192,6,16,0x7FC1,1,965,3,compact_strip_u_plus_4
4,0x801F9D44,0,0x801BE9BC,108,63,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
4,0x801F9D44,1,0x801BE9F0,114,63,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
4,0x801F9D44,2,0x801BEA24,120,63,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
4,0x801F9D44,3,0x801BEA58,126,63,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
4,0x801F9D44,4,0x801BEA8C,132,63,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
4,0x801F9D44,5,0x801BEAC0,138,63,244,192,6,16,0x7FC3,3,967,5,compact_strip_u_plus_4
4,0x801F9D44,6,0x801BEAF4,144,63,244,176,6,16,0x7FC3,3,963,1,compact_strip_u_plus_4
4,0x801F9D44,7,0x801BEB28,108,79,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
4,0x801F9D44,8,0x801BEB5C,114,79,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
4,0x801F9D44,9,0x801BEB90,120,79,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
4,0x801F9D44,10,0x801BEBC4,126,79,244,176,6,16,0x7FC1,1,961,/,compact_strip_u_plus_4
4,0x801F9D44,11,0x801BEBF8,132,79,244,176,6,16,0x7FC0,0,960, ,compact_strip_u_plus_4
4,0x801F9D44,12,0x801BEC2C,138,79,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
4,0x801F9D44,13,0x801BEC60,144,79,244,208,6,16,0x7FC3,3,971,9,compact_strip_u_plus_4
5,0x801F031C,0,0x801EFC9C,88,109,16,64,16,16,0x7FC1,1,245,용,
5,0x801F031C,1,0x801EFCD0,102,109,224,208,16,16,0x7FC1,1,837,암,
5,0x801F031C,2,0x801EFD04,116,109,64,16,16,16,0x7FC1,1,77,으,
5,0x801F031C,3,0x801EFD38,130,109,128,48,16,16,0x7FC0,0,212,로,
5,0x801F031C,4,0x801EFD6C,144,109,160,32,16,16,0x7FC0,0,160, ,
5,0x801F031C,5,0x801EFDA0,150,109,192,48,16,16,0x7FC0,0,228,적,
5,0x801F031C,6,0x801EFDD4,164,109,48,0,16,16,0x7FC1,1,13,에,
5,0x801F031C,7,0x801EFE08,178,109,16,16,16,16,0x7FC0,0,64,게,
5,0x801F031C,8,0x801EFE3C,192,109,160,32,16,16,0x7FC0,0,160, ,
5,0x801F031C,9,0x801EFE70,198,109,144,64,16,16,0x7FC3,3,279,피,
5,0x801F031C,10,0x801EFEA4,212,109,160,0,16,16,0x7FC2,2,42,해,
5,0x801F0E18,0,0x801F0798,18,214,0,0,16,16,0x7FC0,0,0,다,
5,0x801F0E18,1,0x801F07CC,32,214,80,32,16,16,0x7FC0,0,140,음,
5,0x801F0E18,2,0x801F0800,46,214,160,32,16,16,0x7FC0,0,160, ,
5,0x801F0E18,3,0x801F0834,52,214,208,0,16,16,0x7FC2,2,54,대,
5,0x801F0E18,4,0x801F0868,66,214,64,32,16,16,0x7FC2,2,138,상,
5,0x801F0E18,5,0x801F089C,80,214,48,0,16,16,0x7FC0,0,12,을,
5,0x801F0E18,6,0x801F08D0,94,214,160,32,16,16,0x7FC0,0,160, ,
5,0x801F0E18,7,0x801F0904,100,214,0,80,16,16,0x7FC2,2,302,선,
5,0x801F0E18,8,0x801F0938,114,214,160,224,16,16,0x7FC3,3,883,택,
5,0x801F0E18,9,0x801F096C,128,214,32,64,16,16,0x7FC0,0,248,합,
5,0x801F0E18,10,0x801F09A0,142,214,16,0,16,16,0x7FC2,2,6,니,
5,0x801F0E18,11,0x801F09D4,156,214,0,0,16,16,0x7FC0,0,0,다,
5,0x801F1DB4,0,0x801F1A74,194,41,128,32,16,16,0x7FC2,2,154,번,
5,0x801F1DB4,1,0x801F1AA8,208,41,160,32,16,16,0x7FC0,0,160, ,
5,0x801F1DB4,2,0x801F1ADC,214,41,80,0,16,16,0x7FC0,0,20,그,
5,0x801F1DB4,3,0x801F1B10,228,41,80,32,16,16,0x7FC2,2,142,라,
5,0x801F1DB4,4,0x801F1B44,242,41,48,32,16,16,0x7FC1,1,133,운,
5,0x801F1DB4,5,0x801F1B78,256,41,80,0,16,16,0x7FC2,2,22,드,
5,0x801F9D44,0,0x801BE9BC,86,137,244,176,6,12,0x7FC0,0,960, ,compact_strip_u_plus_4
5,0x801F9D44,1,0x801BE9F0,92,137,244,224,6,12,0x7FC1,1,973,L,compact_strip_u_plus_4
5,0x801F9D44,2,0x801BEA24,101,137,244,192,6,16,0x7FC0,0,964,2,compact_strip_u_plus_4
