state,buffer,selected_buffer,order,address,dma_words,command,kind,tpage,u,v,width,height,clut,overlap,text_cache,slot
slot1.state,1,1,124,2149248516,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,125,2149248520,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,126,2149248524,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,127,2149248528,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,128,2149248532,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,129,2149248536,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,130,2149248540,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,131,2149248544,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,132,2149248548,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,133,2149248552,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,134,2149248556,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,135,2149248560,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,136,2149248564,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,137,2149248568,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,138,2149248572,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,139,2149248576,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,140,2149248580,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,141,2149248584,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,142,2149248588,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,143,2149248592,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,144,2149248596,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,145,2149248600,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,146,2149248604,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,147,2149248608,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,148,2149248612,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,149,2149248616,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,150,2149248620,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,151,2149248624,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,152,2149248628,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,153,2149248632,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,154,2149248636,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,155,2149248640,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,156,2149248644,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,157,2149248648,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,158,2149248652,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,159,2149248656,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,160,2149248660,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,161,2149248664,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,162,2149248668,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,163,2149248672,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,164,2149248676,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,165,2149248680,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,166,2149248684,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,167,2149248688,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,168,2149248692,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,169,2149248696,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,170,2149248700,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,171,2149248704,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,172,2149248708,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,173,2149248712,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,174,2149248716,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,175,2149248720,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,176,2149248724,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,177,2149248728,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,178,2149248732,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,179,2149248736,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,180,2149248740,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,181,2149248744,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,182,2149248748,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,183,2149248752,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,184,2149248756,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,185,2149248760,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,186,2149248764,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,187,2149248768,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,188,2149248772,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,189,2149248776,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,190,2149248780,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,191,2149248784,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,192,2149248788,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,193,2149248792,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,194,2149248796,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,195,2149248800,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,196,2149248804,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,197,2149248808,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,198,2149248812,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,199,2149248816,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,200,2149248820,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,201,2149248824,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,202,2149248828,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,203,2149248832,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,204,2149248836,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,205,2149248840,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,206,2149248844,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,207,2149248848,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,208,2149248852,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,209,2149248856,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,210,2149248860,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,211,2149248864,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,212,2149248868,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,213,2149248872,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,214,2149248876,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,215,2149248880,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,216,2149248884,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,217,2149248888,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,218,2149248892,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,219,2149248896,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,220,2149248900,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,221,2149248904,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,222,2149248908,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,223,2149248912,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,224,2149248916,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,225,2149248920,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,226,2149248924,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,227,2149248928,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,228,2149248932,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,229,2149248936,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,230,2149248940,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,231,2149248944,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,232,2149248948,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,233,2149248952,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,234,2149248956,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,235,2149248960,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,236,2149248964,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,237,2149248968,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,238,2149248972,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,239,2149248976,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,240,2149248980,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,241,2149248984,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,242,2149248988,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,243,2149248992,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,244,2149248996,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,245,2149249000,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,246,2149249004,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,247,2149249008,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,248,2149249012,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,249,2149249016,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,250,2149249020,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,251,2149249024,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,252,2149249028,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,253,2149249032,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,254,2149249036,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,255,2149249040,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,256,2149249044,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,257,2149249048,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,258,2149249052,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,259,2149249056,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,260,2149249060,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,261,2149249064,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,262,2149249068,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,263,2149249072,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,264,2149249076,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,265,2149249080,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,266,2149249084,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,267,2149249088,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,268,2149249092,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,269,2149249096,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,270,2149249100,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,271,2149249104,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,272,2149249108,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,273,2149249112,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,274,2149249116,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,275,2149249120,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,276,2149249124,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,277,2149249128,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,278,2149249132,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,279,2149249136,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,280,2149249140,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,281,2149249144,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,282,2149249148,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,283,2149249152,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,284,2149249156,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,285,2149249160,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,286,2149249164,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,287,2149249168,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,288,2149249172,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,289,2149249176,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,290,2149249180,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,291,2149249184,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,292,2149249188,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,293,2149249192,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,294,2149249196,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,295,2149249200,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,296,2149249204,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,297,2149249208,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,298,2149249212,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,299,2149249216,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,300,2149249220,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,301,2149249224,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,302,2149249228,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,303,2149249232,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,304,2149249236,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,305,2149249240,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,306,2149249244,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,307,2149249248,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,308,2149249252,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,309,2149249256,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,310,2149249260,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,311,2149249264,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,312,2149249268,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,313,2149249272,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,314,2149249276,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,315,2149249280,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,316,2149249284,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,317,2149249288,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,318,2149249292,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,319,2149249296,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,320,2149249300,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,321,2149249304,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,322,2149249308,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,323,2149249312,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,324,2149249316,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,325,2149249320,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,326,2149249324,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,327,2149249328,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,328,2149249332,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,329,2149249336,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,330,2149249340,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,331,2149249344,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,332,2149249348,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,333,2149249352,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,334,2149249356,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,335,2149249360,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,336,2149249364,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,337,2149249368,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,338,2149249372,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,339,2149249376,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,340,2149249380,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,341,2149249384,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,342,2149249388,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,343,2149249392,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,344,2149249396,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,345,2149249400,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,346,2149249404,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,347,2149249408,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,348,2149249412,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,349,2149249416,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,350,2149249420,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,351,2149249424,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,352,2149249428,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,353,2149249432,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,354,2149249436,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,355,2149249440,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,356,2149249444,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,357,2149249448,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,358,2149249452,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,359,2149249456,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,360,2149249460,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,361,2149249464,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,362,2149249468,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,363,2149249472,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,364,2149249476,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,365,2149249480,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,366,2149249484,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,367,2149249488,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,368,2149249492,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,369,2149249496,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,370,2149249500,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,371,2149249504,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,372,2149249508,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,373,2149249512,0,0,OTHER,,,,,,,0,0,
slot1.state,1,1,374,2149249516,0,0,OTHER,,,,,,,0,0,
